t,media_I_N,ic_low,ic_high,edo_i
27.200000000000003,0.21368950000000012,0.21144726292402585,0.21593173707597438,0.2151389000498669
27.400000000000002,0.2115880000000001,0.20925487829377756,0.21392112170622266,0.21271350998451405
27.6,0.209491,0.20706707575748737,0.21191492424251265,0.21018863087404344
27.8,0.2073525000000001,0.2048331872533103,0.20987181274668992,0.20757254544309156
28.0,0.20509649999999993,0.20249310774157855,0.2076998922584213,0.20487335110285268
28.200000000000003,0.20269450000000003,0.19998479373698058,0.20540420626301947,0.20209893591606826
28.400000000000002,0.20011050000000016,0.19731362639569133,0.202907373604309,0.19925695818289663
28.6,0.19755400000000006,0.19468316096626437,0.20042483903373576,0.1963548294169494
28.8,0.19483100000000003,0.19189221571936058,0.1977697842806395,0.193399700446553
29.0,0.1922124999999999,0.18919102141568073,0.19523397858431907,0.19039845037637837
29.200000000000003,0.18944349999999996,0.1863456288118292,0.19254137118817072,0.1873576781494588
29.400000000000002,0.186654,0.18349895907364536,0.18980904092635462,0.18428369675160122
29.6,0.1837609999999999,0.18053524140108948,0.1869867585989103,0.18118252962912657
29.8,0.18088899999999997,0.17761787873369766,0.18416012126630227,0.17805990896237572
30.0,0.1779455,0.17462437261746017,0.18126662738253985,0.17492127580910946
30.200000000000003,0.17508700000000002,0.17172491360527564,0.1784490863947244,0.17177178184072292
30.400000000000002,0.17218899999999998,0.16879895208807472,0.17557904791192525,0.16861629251074728
30.6,0.16917900000000002,0.16575541615173292,0.17260258384826713,0.16545939144454677
30.8,0.16621699999999998,0.16276191717036173,0.16967208282963822,0.16230538583912257
31.0,0.16321150000000004,0.15972879869361173,0.16669420130638835,0.1591583126619322
31.200000000000003,0.16023549999999998,0.1567484651556416,0.16372253484435836,0.1560219456802646
31.400000000000002,0.1571955,0.15369730018550096,0.16069369981449902,0.15289980335119052
31.6,0.1541440000000001,0.15062866498297497,0.1576593350170252,0.14979515680291441
31.8,0.15120299999999998,0.1476890370680692,0.15471696293193074,0.14671103843368974
32.0,0.1481055,0.14460769544167523,0.15160330455832477,0.14365025073722465
32.2,0.14519399999999993,0.14169963555007964,0.14868836444992023,0.14061537534170793
32.4,0.14235399999999998,0.13886303685479026,0.1458449631452097,0.13760878218807554
32.6,0.13939099999999993,0.13594357349434164,0.14283842650565823,0.13463263877296652
32.800000000000004,0.13648300000000002,0.13303777887603419,0.13992822112396586,0.13168891938182037
33.0,0.13348599999999997,0.130070715651685,0.13690128434831494,0.1287794142375632
33.2,0.130588,0.12720661984564577,0.13396938015435425,0.12590573849033387
33.4,0.12773399999999993,0.12439313102261233,0.13107486897738754,0.123069341089254
33.6,0.12492300000000006,0.12162514360151755,0.12822085639848257,0.12027151378870012
33.800000000000004,0.12225599999999993,0.1189969464501172,0.12551505354988268,0.11751339947452542
34.0,0.11951599999999994,0.11628314571699859,0.1227488542830013,0.11479600052515346
34.2,0.11678600000000003,0.11359945662697729,0.11997254337302277,0.11212018692397714
34.4,0.11407850000000003,0.11091691219555211,0.11724008780444795,0.10948670408365377
34.6,0.11144049999999997,0.1083150040989152,0.11456599590108474,0.10689618038905105
34.800000000000004,0.10882649999999998,0.10573984676967085,0.1119131532303291,0.10434913446227684
35.0,0.10628799999999998,0.10324003445113077,0.1093359655488692,0.1018459821532192
35.2,0.10373850000000007,0.10074448351973549,0.10673251648026465,0.09938704325902743
35.4,0.10122050000000009,0.09826889036688796,0.10417210963311221,0.09697254797596415
35.6,0.09869949999999998,0.0957925317788329,0.10160646822116706,0.09460264308705568
35.800000000000004,0.09637700000000005,0.09350884101452411,0.09924515898547598,0.09227739788897284
36.0,0.09400199999999996,0.09118976249336255,0.09681423750663737,0.08999680970902836
36.2,0.09180999999999999,0.08902199582286398,0.094598004177136,0.08776080912562065
36.4,0.0896235,0.08687708157936984,0.09236991842063015,0.08556926518873996
36.6,0.08741849999999995,0.08471131028400837,0.09012568971599154,0.08342199017761684
36.800000000000004,0.08522899999999999,0.08256689037897312,0.08789110962102685,0.08131874417056681
37.0,0.08311,0.08049108097111454,0.08572891902888546,0.07925923935341113
37.2,0.08105999999999997,0.07849058774011776,0.08362941225988217,0.07724314408258331
37.4,0.0790255,0.0765132146230615,0.0815377853769385,0.07527008671916625
37.6,0.0770365,0.07457139729055363,0.07950160270944635,0.07333965925010157
37.800000000000004,0.075095,0.07267301593508695,0.07751698406491304,0.07145142071281713
38.0,0.07324049999999999,0.07085525286379936,0.07562574713620061,0.06960490043951476
38.2,0.07138800000000002,0.06904325584086814,0.0737327441591319,0.06779960113734965
