n,media,ic_low,ic_high
53,0.892962264150943,0.8884697456860161,0.89745478261587
54,0.8936481481481479,0.8890318353465413,0.8982644609497544
55,0.893363636363636,0.8887982175969639,0.8979290551303082
56,0.8935892857142854,0.8890852407594331,0.8980933306691378
57,0.8936842105263155,0.8892575783804244,0.8981108426722066
58,0.8929482758620687,0.8883573627802481,0.8975391889438893
59,0.8929152542372878,0.8884040253154588,0.8974264831591168
60,0.8930666666666663,0.8886225225878219,0.8975108107455108
61,0.8928360655737702,0.8884426254189896,0.8972295057285508
62,0.8928064516129028,0.8884855052893531,0.8971273979364526
63,0.8928571428571426,0.8886055149398653,0.8971087707744199
64,0.8924062499999996,0.8881269662238709,0.8966855337761284
65,0.8924615384615381,0.8882484440155459,0.8966746329075302
66,0.892333333333333,0.8881778978749176,0.8964887687917483
67,0.892328358208955,0.8882365773167681,0.8964201391011418
68,0.8924852941176468,0.8884431026862645,0.8965274855490291
69,0.8923913043478258,0.8884047882706361,0.8963778204250155
70,0.8922285714285711,0.8882870567165063,0.896170086140636
71,0.8922816901408448,0.8883956319404218,0.8961677483412678
72,0.8923749999999997,0.888539727973664,0.8962102720263354
73,0.8925342465753421,0.8887394859242468,0.8963290072264374
74,0.8929594594594592,0.889122452055861,0.8967964668630574
75,0.8931199999999997,0.8893218655101669,0.8969181344898325
76,0.8934342105263156,0.8896352926338796,0.8972331284187515
77,0.8930519480519479,0.8892269636565804,0.8968769324473154
78,0.8933333333333332,0.8895171408204205,0.8971495258462459
79,0.8929746835443036,0.8891408020944955,0.8968085649941118
80,0.8933374999999998,0.8894843202070007,0.8971906797929988
81,0.8932098765432096,0.8893968357497983,0.8970229173366209
82,0.8933414634146338,0.8895668328059946,0.8971160940232731
83,0.8930963855421684,0.8893364562217184,0.8968563148626184
84,0.8933809523809522,0.8896238469607102,0.8971380578011942
85,0.893070588235294,0.8893076400751276,0.8968335363954603
86,0.8931395348837208,0.8894187123342161,0.8968603574332255
87,0.8932413793103448,0.8895586214191261,0.8969241372015634
88,0.8930227272727271,0.8893568046028457,0.8966886499426086
89,0.8928314606741572,0.8891876634582621,0.8964752578900523
90,0.8928444444444443,0.8892418331137752,0.8964470557751134
91,0.893010989010989,0.8894333991994747,0.8965885788225032
92,0.8930108695652174,0.8894729099401594,0.8965488291902753
93,0.8929032258064515,0.8893975030779777,0.8964089485349254
94,0.8929148936170213,0.8894470857382044,0.8963827014958381
95,0.8927263157894737,0.8892753140088675,0.8961773175700799
96,0.8928124999999999,0.8893938197186552,0.8962311802813446
97,0.8924536082474227,0.8889966111616697,0.8959106053331757
98,0.8920204081632652,0.8884929331452789,0.8955478831812516
99,0.892070707070707,0.8885780681840463,0.8955633459573678
100,0.89217,0.8887072908961019,0.8956327091038981
101,0.8922574257425742,0.8888252108272758,0.8956896406578725
102,0.8922941176470588,0.8888953509882173,0.8956928843059003
103,0.8922330097087378,0.8888656204051499,0.8956003990123256
104,0.8919038461538461,0.8885060781738339,0.8953016141338583
105,0.8920380952380953,0.888662712084121,0.8954134783920696
106,0.8921792452830188,0.8888245367423022,0.8955339538237355
107,0.892429906542056,0.8890701068269313,0.8957897062571807
108,0.8923055555555556,0.8889682527831219,0.8956428583279893
109,0.8923211009174312,0.8890147638481102,0.8956274379867523
110,0.8923909090909092,0.8891121874306795,0.8956696307511389
111,0.8924414414414416,0.8891911804456502,0.895691702437233
112,0.8923482142857144,0.8891221332503939,0.8955742953210349
113,0.8923451327433629,0.8891480372763364,0.8955422282103894
114,0.8923596491228072,0.8891908981395474,0.8955284001060669
115,0.8922000000000001,0.8890433393110488,0.8953566606889514
116,0.8921120689655173,0.8889781871773409,0.8952459507536937
117,0.8922307692307694,0.8891151899758297,0.895346348485709
118,0.8919576271186442,0.8888218317578971,0.8950934224793914
119,0.8922521008403363,0.8890888293332865,0.8954153723473862
120,0.8924000000000002,0.889249830732984,0.8955501692670164
121,0.8925867768595044,0.8894412044347257,0.895732349284283
122,0.8926147540983609,0.8894948424717091,0.8957346657250127
123,0.8926585365853661,0.8895631365560909,0.8957539366146413
124,0.8928225806451615,0.8897353706150247,0.8959097906752983
125,0.8928720000000002,0.8898082707134818,0.8959357292865187
126,0.8928888888888891,0.8898496279288529,0.8959281498489252
127,0.8930708661417324,0.8900344336066914,0.8961072986767733
128,0.8930781250000002,0.8900657037161455,0.8960905462838549
129,0.8928527131782947,0.8898308632771085,0.895874563079481
130,0.892969230769231,0.8899620882065625,0.8959763733318994
131,0.8930000000000002,0.8900154974684555,0.8959845025315449
132,0.8930151515151518,0.8900534058646227,0.8959768971656809
133,0.8931729323308273,0.8902172228678473,0.8961286417938072
134,0.8932238805970152,0.8902887851283391,0.8961589760656913
135,0.8930888888888892,0.8901636060264617,0.8960141717513166
136,0.8930073529411767,0.8900993807964258,0.8959153250859276
137,0.8930875912408762,0.8901967570462489,0.8959784254355035
138,0.8929782608695654,0.890100506897529,0.8958560148416019
139,0.8929136690647484,0.8900540243395577,0.8957733137899392
140,0.8927285714285718,0.8898661154062534,0.8955910274508901
141,0.892617021276596,0.8897665726391291,0.895467469914063
142,0.8925845070422538,0.8897536482960909,0.8954153657884166
143,0.8925314685314689,0.8897186922540297,0.8953442448089082
144,0.892416666666667,0.8896144560843127,0.8952188772490213
145,0.8925793103448278,0.8897781489077786,0.8953804717818771
146,0.8925205479452056,0.8897363777955841,0.8953047180948271
147,0.8924421768707484,0.8896728360609828,0.8952115176805141
148,0.892364864864865,0.8896102154047489,0.895119514324981
