rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"10002,0",1,0.001,1,0.0,2.9230266320597282,1,0,0.0
1,"10002,1",2,0.002,2,3.9656665073449666,7.442550420548791,3,1,1.0
2,"10002,2",1,0.001,1,0.0,2.396477828204655,1,0,0.0
3,"10002,3",154,0.154,15,33.31634605442136,108.69751384370407,307,2,2.0
4,"10002,4",1,0.001,1,0.0,0.5619611633733708,1,0,0.0
5,"10002,5",3,0.003,3,5.506373095896398,10.265530136262875,5,1,1.0
6,"10002,6",2,0.002,2,1.2559054931931333,2.0536983204176917,3,1,1.0
7,"10002,7",39,0.039,9,8.43035510980708,56.55794098961552,77,2,2.0
8,"10002,8",1,0.001,1,0.0,6.210607592297098,1,0,0.0
9,"10002,9",1,0.001,1,0.0,0.9569640776846947,1,0,0.0
10,"10002,10",1,0.001,1,0.0,4.69794627948529,1,0,0.0
11,"10002,11",17,0.017,5,15.651232253564588,26.035125846731464,33,1,1.0
12,"10002,12",1,0.001,1,0.0,1.6235237065923374,1,0,0.0
13,"10002,13",2,0.002,2,1.1840392925198902,2.3399840769008,3,1,1.0
14,"10002,14",1,0.001,1,0.0,6.369577008851154,1,0,0.0
15,"10002,15",12,0.012,7,4.228543537652838,22.144205756080567,23,2,2.0
16,"10002,16",1,0.001,1,0.0,3.03460041818872,1,0,0.0
17,"10002,17",2,0.002,2,5.734894646606972,8.623789887655676,3,1,1.0
18,"10002,18",1,0.001,1,0.0,0.5642250239959995,1,0,0.0
19,"10002,19",8,0.008,5,11.757292287101121,25.454975321076518,15,2,2.0
20,"10002,20",356,0.356,33,59.657830933644135,169.38155657886364,711,1,1.0
21,"10002,21",2,0.002,2,1.5723068027276765,10.702151398475173,3,1,1.0
22,"10002,22",1,0.001,1,0.0,2.8025911442505165,1,0,0.0
23,"10002,23",25,0.025,8,19.976702308571817,31.402518863830675,49,1,1.0
24,"10002,24",11,0.011,7,7.085795008858375,19.92729607113243,21,4,4.0
25,"10002,25",21,0.021,7,18.958793109005477,42.586999421936476,41,1,1.0
26,"10002,26",1,0.001,1,0.0,1.3989981603775217,1,0,0.0
27,"10002,27",2,0.002,2,1.1235873222138038,2.8446343073432123,3,1,1.0
28,"10002,28",1,0.001,1,0.0,2.3677098857416903,1,0,0.0
29,"10002,29",8,0.008,5,15.048746972700838,23.33442297603227,15,3,3.0
30,"10002,30",1,0.001,1,0.0,2.592993299653569,1,0,0.0
