rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"10005,0",659,0.659,141,37.11522468601648,87.38032789650367,1317,4,4.0
1,"10005,1",1,0.001,1,0.0,0.9667314562372471,1,0,0.0
2,"10005,2",3,0.003,2,2.866564403362717,6.395719630812946,5,1,1.0
3,"10005,3",1,0.001,1,0.0,4.128550614182835,1,0,0.0
4,"10005,4",1,0.001,1,0.0,2.1176131040091493,1,0,0.0
5,"10005,5",3,0.003,2,0.3653090130642375,9.660103918890712,5,1,1.0
6,"10005,6",2,0.002,2,0.4054755284021957,3.0012354408219677,3,1,1.0
7,"10005,7",1,0.001,1,0.0,6.030604777783952,1,0,0.0
8,"10005,8",1,0.001,1,0.0,1.6378017636500755,1,0,0.0
9,"10005,9",1,0.001,1,0.0,0.09315038160959353,1,0,0.0
10,"10005,10",1,0.001,1,0.0,0.98021891437172,1,0,0.0
11,"10005,11",1,0.001,1,0.0,1.8993727913877123,1,0,0.0
12,"10005,12",1,0.001,1,0.0,3.9624611684236073,1,0,0.0
13,"10005,13",746,0.746,137,41.78362896475992,103.97252514034831,1491,2,2.0
14,"10005,14",735,0.735,140,49.332623911924216,95.49799952472185,1469,4,4.0
15,"10005,15",712,0.712,141,31.054089075031232,77.39379420738899,1423,5,5.0
16,"10005,16",646,0.646,130,37.81879727675141,80.07153597238381,1291,3,3.0
17,"10005,17",659,0.659,101,32.03970441194166,80.67741231848295,1317,5,5.0
18,"10005,18",1,0.001,1,0.0,1.9729433453460175,1,0,0.0
19,"10005,19",1,0.001,1,0.0,0.7277937168295818,1,0,0.0
20,"10005,20",2,0.002,2,0.7112909415435839,8.136408814677495,3,1,1.0
21,"10005,21",2,0.002,2,0.07840637839864213,1.911791978494114,3,1,1.0
22,"10005,22",1,0.001,1,0.0,1.3985237845747123,1,0,0.0
23,"10005,23",666,0.666,106,44.012136326967514,107.50220769506302,1331,1,1.0
24,"10005,24",670,0.67,99,20.070589698148723,98.06525225156369,1339,4,4.0
25,"10005,25",1,0.001,1,0.0,1.409709192009133,1,0,0.0
26,"10005,26",1,0.001,1,0.0,0.5537931995552332,1,0,0.0
27,"10005,27",667,0.667,96,42.09173003594035,104.58189913284981,1333,2,2.0
28,"10005,28",650,0.65,106,47.383684988880475,92.93561005895765,1299,13,13.0
29,"10005,29",1,0.001,1,0.0,1.3101139294072677,1,0,0.0
30,"10005,30",694,0.694,127,48.95941917704759,112.78871465950922,1387,1,1.0
31,"10005,31",1,0.001,1,0.0,2.9614369656357384,1,0,0.0
32,"10005,32",741,0.741,125,50.78661342667179,108.43407018903943,1481,6,6.0
33,"10005,33",762,0.762,154,32.805285445732224,103.33251782148041,1523,3,3.0
34,"10005,34",748,0.748,119,33.24392198224312,76.1773931076658,1495,7,7.0
35,"10005,35",720,0.72,124,30.521828166737137,90.04139543683397,1439,1,1.0
36,"10005,36",1,0.001,1,0.0,4.945953817085156,1,0,0.0
37,"10005,37",2,0.002,2,3.6681226478855375,6.161501998783168,3,1,1.0
38,"10005,38",733,0.733,119,37.55886854582552,73.00527565859396,1465,5,5.0
39,"10005,39",1,0.001,1,0.0,1.0120023779352076,1,0,0.0
40,"10005,40",699,0.699,134,47.461529366286626,84.58716309626651,1397,3,3.0
41,"10005,41",1,0.001,1,0.0,1.4368856968773147,1,0,0.0
42,"10005,42",758,0.758,140,26.936061191937245,75.35777843065199,1515,5,5.0
43,"10005,43",710,0.71,119,40.36339956818863,86.6276709653351,1419,3,3.0
44,"10005,44",3,0.003,2,2.33988117382379,7.197220612852588,5,2,2.0
45,"10005,45",750,0.75,128,48.95936373685502,107.76900384685413,1499,2,2.0
46,"10005,46",1,0.001,1,0.0,0.00284525654964446,1,0,0.0
47,"10005,47",729,0.729,123,27.364805577838002,134.9339454706777,1457,7,7.0
48,"10005,48",1,0.001,1,0.0,0.930492755500313,1,0,0.0
49,"10005,49",718,0.718,111,33.95106168705668,89.89160392129916,1435,1,1.0
50,"10005,50",746,0.746,154,53.73473431739634,104.86102796755623,1491,1,1.0
51,"10005,51",681,0.681,130,38.73627492717787,81.69749477183,1361,1,1.0
52,"10005,52",2,0.002,2,0.3211476908501616,7.187122261249046,3,1,1.0
53,"10005,53",1,0.001,1,0.0,0.20549310460509335,1,0,0.0
54,"10005,54",1,0.001,1,0.0,1.7196076939881033,1,0,0.0
55,"10005,55",2,0.002,2,0.7749620614775456,6.670908562545221,3,1,1.0
56,"10005,56",621,0.621,67,47.871565312086474,168.33673560841316,1241,3,3.0
57,"10005,57",765,0.765,114,32.85792544537414,89.35832386179864,1529,2,2.0
58,"10005,58",1,0.001,1,0.0,1.8975400893771348,1,0,0.0
59,"10005,59",723,0.723,115,26.64829809374656,102.17159328247018,1445,3,3.0
60,"10005,60",1,0.001,1,0.0,0.869440293490912,1,0,0.0
61,"10005,61",725,0.725,132,36.66718663992421,105.47313337368101,1449,7,7.0
62,"10005,62",1,0.001,1,0.0,0.6327427962776428,1,0,0.0
63,"10005,63",11,0.011,6,8.804079875631695,12.945395020131933,21,3,3.0
64,"10005,64",1,0.001,1,0.0,3.899037749988248,1,0,0.0
65,"10005,65",2,0.002,2,0.7765408910116018,8.762645613499474,3,1,1.0
66,"10005,66",1,0.001,1,0.0,0.48784614012440375,1,0,0.0
67,"10005,67",671,0.671,130,29.323999298718583,75.44529298941441,1341,3,3.0
68,"10005,68",720,0.72,129,43.83594741000378,100.84054140961803,1439,2,2.0
69,"10005,69",716,0.716,124,46.52571255175717,99.69126952012974,1431,1,1.0
70,"10005,70",721,0.721,120,37.72128774652174,98.22683863392862,1441,4,4.0
71,"10005,71",737,0.737,162,32.96437392787469,82.2580705630067,1473,2,2.0
72,"10005,72",723,0.723,135,35.641497908668285,85.2606062736182,1445,2,2.0
73,"10005,73",20,0.02,7,10.355704448703746,27.670212451628085,39,1,1.0
74,"10005,74",734,0.734,137,36.858975304652745,81.57425259125668,1467,1,1.0
75,"10005,75",1,0.001,1,0.0,0.8775450698548647,1,0,0.0
76,"10005,76",695,0.695,144,32.165213958421184,85.6457743769774,1389,3,3.0
77,"10005,77",656,0.656,114,36.074262355832346,89.83940451827557,1311,1,1.0
