rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"4004,0",1,0.001,1,0.0,0.46291174453650624,1,0,0.0
1,"4004,1",878,0.878,204,27.672550963395185,93.10070117012494,1755,1,1.0
2,"4004,2",1,0.001,1,0.0,1.8593559175107954,1,0,0.0
3,"4004,3",885,0.885,239,24.992720686660604,61.20765065453597,1769,2,2.0
4,"4004,4",888,0.888,238,24.87207015339048,67.39853914686904,1775,2,2.0
5,"4004,5",893,0.893,242,27.266763952150356,72.46376929428746,1785,4,4.0
6,"4004,6",902,0.902,266,22.931262131676252,77.94549197600395,1803,2,2.0
7,"4004,7",1,0.001,1,0.0,0.3008612909905526,1,0,0.0
8,"4004,8",899,0.899,249,36.37984232833296,69.06432096422738,1797,2,2.0
9,"4004,9",896,0.896,258,22.948782422464177,61.567870182445574,1791,1,1.0
10,"4004,10",902,0.902,267,30.40251834341436,84.59805301459251,1803,2,2.0
11,"4004,11",891,0.891,271,30.04556984838815,81.6985431488983,1781,8,8.0
12,"4004,12",875,0.875,229,21.690203232520975,55.21271960816733,1749,6,6.0
13,"4004,13",4,0.004,3,0.7644137757903667,4.365963152073947,7,1,1.0
14,"4004,14",888,0.888,249,31.49797404206434,69.19657383650849,1775,1,1.0
15,"4004,15",917,0.917,269,32.313329859753416,67.29225871487387,1833,1,1.0
16,"4004,16",907,0.907,224,21.79888098924104,64.63096786085936,1813,2,2.0
17,"4004,17",906,0.906,241,27.269518020298925,66.71301769669057,1811,4,4.0
18,"4004,18",1,0.001,1,0.0,1.606634616922825,1,0,0.0
19,"4004,19",870,0.87,222,20.759422034653127,58.82987577929574,1739,2,2.0
20,"4004,20",907,0.907,262,25.18864339242573,72.80284704367405,1813,8,8.0
21,"4004,21",1,0.001,1,0.0,0.18644207453156333,1,0,0.0
22,"4004,22",874,0.874,224,23.967845847489382,55.59020587078041,1747,5,5.0
23,"4004,23",3,0.003,2,1.086732940774405,7.565403632721438,5,2,2.0
24,"4004,24",892,0.892,266,26.46851275119941,67.52820011303251,1783,1,1.0
25,"4004,25",877,0.877,215,31.94796436488697,71.11713850375993,1753,4,4.0
26,"4004,26",1,0.001,1,0.0,0.6614302750752619,1,0,0.0
27,"4004,27",898,0.898,227,25.712091627341238,75.2745591958508,1795,2,2.0
28,"4004,28",892,0.892,285,22.116030147558774,65.04185961606859,1783,7,7.0
29,"4004,29",1,0.001,1,0.0,0.10980035467651522,1,0,0.0
30,"4004,30",1,0.001,1,0.0,0.2464745815186142,1,0,0.0
31,"4004,31",870,0.87,220,31.578817328975855,70.3278448332295,1739,3,3.0
32,"4004,32",888,0.888,241,32.400634066019165,74.55737639756633,1775,9,9.0
33,"4004,33",1,0.001,1,0.0,3.562515935877315,1,0,0.0
34,"4004,34",6,0.006,5,2.293741420190159,4.624749396665977,11,1,1.0
35,"4004,35",901,0.901,238,21.521927954817752,84.73646805305825,1801,3,3.0
36,"4004,36",899,0.899,303,18.559763897629356,71.53399151660159,1797,5,5.0
37,"4004,37",1,0.001,1,0.0,2.0871627426172723,1,0,0.0
38,"4004,38",849,0.849,228,23.695158894186488,62.996148344809185,1697,4,4.0
39,"4004,39",1,0.001,1,0.0,2.324223821336958,1,0,0.0
40,"4004,40",913,0.913,262,30.17132093054064,90.89125540611958,1825,6,6.0
41,"4004,41",896,0.896,254,20.235069522575515,69.21834181087907,1791,2,2.0
42,"4004,42",1,0.001,1,0.0,0.5464971291559619,1,0,0.0
43,"4004,43",1,0.001,1,0.0,0.228540162386557,1,0,0.0
44,"4004,44",1,0.001,1,0.0,1.517690025088539,1,0,0.0
45,"4004,45",2,0.002,2,1.2905963307200035,1.4702156807319018,3,1,1.0
46,"4004,46",883,0.883,241,22.94207690065241,62.665226219837876,1765,1,1.0
47,"4004,47",1,0.001,1,0.0,0.5298732859504619,1,0,0.0
48,"4004,48",893,0.893,247,26.780179846996795,71.77816012260388,1785,2,2.0
49,"4004,49",854,0.854,223,28.43683459300137,72.34922203517631,1707,5,5.0
50,"4004,50",1,0.001,1,0.0,0.7218947128448917,1,0,0.0
51,"4004,51",896,0.896,241,25.6963643216914,84.49171683657988,1791,3,3.0
52,"4004,52",884,0.884,230,30.20784399206919,73.11730547472784,1767,2,2.0
53,"4004,53",2,0.002,2,0.8966837285189702,2.5114105073067834,3,1,1.0
54,"4004,54",1,0.001,1,0.0,0.7383344512223453,1,0,0.0
55,"4004,55",1,0.001,1,0.0,1.7566041556634826,1,0,0.0
56,"4004,56",1,0.001,1,0.0,1.410191319246108,1,0,0.0
57,"4004,57",908,0.908,247,29.637731852685178,77.60758647623582,1815,2,2.0
58,"4004,58",905,0.905,228,26.9893874364416,60.96499234093043,1809,1,1.0
59,"4004,59",1,0.001,1,0.0,0.23049123626226983,1,0,0.0
60,"4004,60",898,0.898,247,26.0107865221154,74.55581894597235,1795,2,2.0
61,"4004,61",1,0.001,1,0.0,0.0875401067993766,1,0,0.0
62,"4004,62",1,0.001,1,0.0,0.143526814566934,1,0,0.0
63,"4004,63",882,0.882,199,26.351408087978328,64.95510982648867,1763,4,4.0
64,"4004,64",866,0.866,205,25.87562752097852,77.91421786055156,1731,3,3.0
65,"4004,65",910,0.91,246,20.141433540018173,61.48697702090208,1819,4,4.0
66,"4004,66",897,0.897,228,36.605442525517276,93.57007300636258,1793,2,2.0
67,"4004,67",1,0.001,1,0.0,2.5144842580232134,1,0,0.0
68,"4004,68",868,0.868,261,21.31005830290997,64.56623010479905,1735,12,12.0
69,"4004,69",2,0.002,2,1.3872717858171024,3.2364298744520728,3,1,1.0
70,"4004,70",4,0.004,3,2.615403565853259,6.63916453198423,7,1,1.0
71,"4004,71",876,0.876,257,20.861641071421126,55.21148098602501,1751,6,6.0
72,"4004,72",891,0.891,264,28.14771187678425,61.97411876604274,1781,3,3.0
73,"4004,73",1,0.001,1,0.0,0.3973880611924188,1,0,0.0
74,"4004,74",856,0.856,230,24.43205595513298,64.35777306116596,1711,2,2.0
75,"4004,75",1,0.001,1,0.0,0.42395758861268107,1,0,0.0
76,"4004,76",1,0.001,1,0.0,0.6488086953484042,1,0,0.0
77,"4004,77",876,0.876,215,31.415172018838234,89.63695707123955,1751,3,3.0
78,"4004,78",1,0.001,1,0.0,0.37968327854049944,1,0,0.0
79,"4004,79",1,0.001,1,0.0,2.1951524197681436,1,0,0.0
80,"4004,80",858,0.858,216,22.36626728053312,59.57668018514385,1715,2,2.0
81,"4004,81",845,0.845,186,27.443751927186785,91.96329698393622,1689,1,1.0
82,"4004,82",870,0.87,237,17.262166510380926,54.211488210124266,1739,6,6.0
83,"4004,83",902,0.902,239,25.081210181415944,73.74954758693035,1803,2,2.0
84,"4004,84",893,0.893,229,21.519449135561395,62.66415548701682,1785,1,1.0
85,"4004,85",892,0.892,277,18.75196823431247,59.986381525619215,1783,4,4.0
86,"4004,86",870,0.87,200,34.129658029118055,72.82398817863881,1739,9,9.0
87,"4004,87",1,0.001,1,0.0,0.6902534328958077,1,0,0.0
88,"4004,88",900,0.9,251,24.114893337222743,84.86341126801256,1799,3,3.0
89,"4004,89",2,0.002,2,1.5538721315303712,4.475451754287893,3,1,1.0
90,"4004,90",897,0.897,258,24.777367981612382,64.99125766420185,1793,3,3.0
91,"4004,91",1,0.001,1,0.0,0.7226027158816161,1,0,0.0
92,"4004,92",892,0.892,252,29.26391379411355,74.84852431833212,1783,1,1.0
93,"4004,93",1,0.001,1,0.0,0.8880488865537706,1,0,0.0
94,"4004,94",901,0.901,263,24.624488669115358,64.70543111579897,1801,3,3.0
95,"4004,95",895,0.895,248,33.90901456485807,78.7377809347966,1789,3,3.0
96,"4004,96",895,0.895,263,29.52859866060742,63.43141540476918,1789,2,2.0
97,"4004,97",907,0.907,269,23.213104252433,71.14153135089495,1813,2,2.0
98,"4004,98",908,0.908,286,18.549565897422646,63.33345563456725,1815,7,7.0
99,"4004,99",1,0.001,1,0.0,1.767632223132758,1,0,0.0
100,"4004,100",864,0.864,205,26.824089197191412,69.8796485634825,1727,1,1.0
101,"4004,101",874,0.874,232,27.950358843654946,67.6990908535657,1747,9,9.0
102,"4004,102",884,0.884,258,23.675187158063007,67.75907564294664,1767,9,9.0
103,"4004,103",1,0.001,1,0.0,3.4022817171568684,1,0,0.0
104,"4004,104",896,0.896,247,30.841948804043717,81.51987776635316,1791,1,1.0
105,"4004,105",1,0.001,1,0.0,0.8818637071814912,1,0,0.0
106,"4004,106",894,0.894,253,28.58607650270134,62.74979201425859,1787,5,5.0
107,"4004,107",1,0.001,1,0.0,5.428079682256332,1,0,0.0
108,"4004,108",914,0.914,286,24.97794144811603,80.30631068708882,1827,2,2.0
109,"4004,109",891,0.891,239,23.761693031794497,65.478349822062,1781,4,4.0
110,"4004,110",1,0.001,1,0.0,0.6915919441432042,1,0,0.0
111,"4004,111",3,0.003,2,1.0663285345209654,8.878521120588623,5,1,1.0
112,"4004,112",895,0.895,275,21.658609651086767,64.5709739350215,1789,4,4.0
113,"4004,113",2,0.002,2,3.175835052805759,6.551418663533242,3,1,1.0
114,"4004,114",1,0.001,1,0.0,2.3534306845728397,1,0,0.0
115,"4004,115",3,0.003,2,1.0993508422366687,5.76871930045216,5,2,2.0
116,"4004,116",881,0.881,240,19.934179936575593,60.15481223078683,1761,5,5.0
117,"4004,117",1,0.001,1,0.0,0.6275195056964306,1,0,0.0
118,"4004,118",1,0.001,1,0.0,0.36811160535334375,1,0,0.0
119,"4004,119",6,0.006,3,5.115681951713001,10.308668742900716,11,2,2.0
120,"4004,120",2,0.002,2,1.8150933406331606,6.273526718478271,3,1,1.0
121,"4004,121",897,0.897,241,33.98880386079464,74.00169174301055,1793,1,1.0
122,"4004,122",901,0.901,220,20.835163441430204,66.96945630653401,1801,8,8.0
123,"4004,123",899,0.899,260,23.665805656728196,71.55438006199789,1797,1,1.0
124,"4004,124",881,0.881,229,25.56927818089222,83.33044881036781,1761,1,1.0
125,"4004,125",2,0.002,2,0.18172529924413933,4.084231435979769,3,1,1.0
126,"4004,126",898,0.898,246,22.247462981447484,61.793386439824474,1795,4,4.0
127,"4004,127",1,0.001,1,0.0,0.06661805146080814,1,0,0.0
128,"4004,128",1,0.001,1,0.0,1.2606141105194864,1,0,0.0
129,"4004,129",891,0.891,212,31.792886486046047,92.09615561675302,1781,4,4.0
130,"4004,130",882,0.882,252,23.56928310131605,67.87648097789553,1763,8,8.0
131,"4004,131",2,0.002,2,1.0137637221895746,3.0039730051514333,3,1,1.0
132,"4004,132",906,0.906,235,26.495652777003126,65.76183328832778,1811,3,3.0
133,"4004,133",1,0.001,1,0.0,0.4383203971414747,1,0,0.0
134,"4004,134",913,0.913,259,32.95959617096995,84.91856476273473,1825,1,1.0
135,"4004,135",881,0.881,237,24.047031510502457,78.8352179469036,1761,16,16.0
136,"4004,136",905,0.905,267,26.37530330183757,65.96434365847799,1809,7,7.0
137,"4004,137",5,0.005,4,2.207524620704521,3.8758221327028464,9,2,2.0
138,"4004,138",1,0.001,1,0.0,0.43302172659477206,1,0,0.0
139,"4004,139",874,0.874,213,29.529726280894085,73.22891783888676,1747,5,5.0
140,"4004,140",893,0.893,210,20.581663335404265,68.67578684399274,1785,3,3.0
141,"4004,141",882,0.882,225,28.984922582794702,84.86451299201025,1763,3,3.0
142,"4004,142",850,0.85,197,40.72764019167793,81.78174626346654,1699,2,2.0
143,"4004,143",887,0.887,262,25.81865394671227,77.53920921474369,1773,3,3.0
144,"4004,144",915,0.915,300,25.338532233364536,65.87080434831543,1829,1,1.0
145,"4004,145",906,0.906,269,22.754840185100008,77.18371750895253,1811,2,2.0
146,"4004,146",1,0.001,1,0.0,1.366309362653765,1,0,0.0
147,"4004,147",1,0.001,1,0.0,2.496234891001334,1,0,0.0
148,"4004,148",861,0.861,243,17.4076183526056,60.122575410071725,1721,15,15.0
149,"4004,149",895,0.895,235,27.83374374746803,69.78260602752451,1789,1,1.0
150,"4004,150",890,0.89,270,18.102708921281874,67.21949363418868,1779,2,2.0
151,"4004,151",903,0.903,250,29.69030530368405,77.14445281057368,1805,4,4.0
152,"4004,152",1,0.001,1,0.0,0.6293685174581087,1,0,0.0
153,"4004,153",2,0.002,2,0.36956664874586403,3.1876501358551317,3,1,1.0
154,"4004,154",874,0.874,216,21.560399366405157,59.638939491850714,1747,7,7.0
155,"4004,155",892,0.892,268,18.93559095823799,57.18871962198676,1783,5,5.0
156,"4004,156",1,0.001,1,0.0,0.5589577192929652,1,0,0.0
157,"4004,157",1,0.001,1,0.0,2.2376223779505597,1,0,0.0
158,"4004,158",881,0.881,247,31.292019263890626,63.47393686837913,1761,3,3.0
159,"4004,159",891,0.891,233,26.95294393170962,66.6181007397814,1781,3,3.0
160,"4004,160",892,0.892,236,29.71623573672001,61.684946039662314,1783,10,10.0
161,"4004,161",883,0.883,256,24.97808469430523,74.88093808585802,1765,3,3.0
162,"4004,162",1,0.001,1,0.0,1.2234135522849703,1,0,0.0
163,"4004,163",896,0.896,238,28.296616958227226,79.23889154470471,1791,1,1.0
164,"4004,164",1,0.001,1,0.0,0.5409817526238614,1,0,0.0
165,"4004,165",2,0.002,2,0.4025771358779819,3.430588936458609,3,1,1.0
166,"4004,166",894,0.894,255,19.337137577055884,60.717867818451495,1787,10,10.0
167,"4004,167",1,0.001,1,0.0,2.888967118049061,1,0,0.0
168,"4004,168",1,0.001,1,0.0,1.7054813772719928,1,0,0.0
169,"4004,169",838,0.838,222,29.585709704617855,73.13479694455333,1675,7,7.0
170,"4004,170",1,0.001,1,0.0,4.526927108267483,1,0,0.0
