rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
68,"4003,68",881,0.881,240,20.552913880591383,72.18916076935211,1761,5,5.0
69,"4003,69",885,0.885,239,26.457735139544756,81.66473162047917,1769,5,5.0
70,"4003,70",919,0.919,304,21.222921328015495,56.19089705052282,1837,9,9.0
71,"4003,71",879,0.879,255,28.797315849733273,57.42407698203589,1757,4,4.0
72,"4003,72",871,0.871,234,29.815569729540467,71.12406611617658,1741,1,1.0
73,"4003,73",884,0.884,236,24.208446687134654,62.892782761326735,1767,11,11.0
74,"4003,74",898,0.898,255,26.911575147228604,64.0103135935118,1795,1,1.0
75,"4003,75",913,0.913,302,19.221757798553845,73.66280418805637,1825,5,5.0
76,"4003,76",4,0.004,2,0.13927484109558239,5.331669601096882,7,2,2.0
77,"4003,77",3,0.003,2,0.47099401698700716,5.164150245573886,5,2,2.0
78,"4003,78",862,0.862,202,19.936438804933935,87.56895936183516,1723,2,2.0
79,"4003,79",1,0.001,1,0.0,2.42407182699004,1,0,0.0
80,"4003,80",916,0.916,301,24.729776139420267,72.47917344541024,1831,6,6.0
81,"4003,81",901,0.901,249,31.378086099226145,75.51446535431225,1801,8,8.0
82,"4003,82",888,0.888,187,29.874217299357856,102.54643913382311,1775,7,7.0
83,"4003,83",872,0.872,204,33.967966578321246,75.40630656584867,1743,3,3.0
84,"4003,84",7,0.007,5,5.007740786127752,8.717556893339317,13,1,1.0
85,"4003,85",3,0.003,3,1.2839345265331672,2.5138880304429465,5,2,2.0
86,"4003,86",1,0.001,1,0.0,0.1734873221741818,1,0,0.0
87,"4003,87",1,0.001,1,0.0,2.948846639714332,1,0,0.0
88,"4003,88",1,0.001,1,0.0,1.287730663973686,1,0,0.0
89,"4003,89",5,0.005,3,0.5367922225659145,7.4643699887650135,9,1,1.0
90,"4003,90",891,0.891,236,25.02139191858137,63.369082728125626,1781,6,6.0
91,"4003,91",893,0.893,239,25.180422503864317,69.17463081871696,1785,6,6.0
92,"4003,92",883,0.883,242,18.990267365941325,54.374628461628596,1765,12,12.0
93,"4003,93",1,0.001,1,0.0,2.899776641290873,1,0,0.0
94,"4003,94",3,0.003,3,1.2383440700972064,7.190764933486921,5,1,1.0
95,"4003,95",888,0.888,238,22.081387440098656,90.3353649238648,1775,4,4.0
96,"4003,96",1,0.001,1,0.0,0.5924532285319526,1,0,0.0
97,"4003,97",1,0.001,1,0.0,0.011453148652650203,1,0,0.0
98,"4003,98",1,0.001,1,0.0,0.2931060104270612,1,0,0.0
99,"4003,99",886,0.886,220,27.763395030337726,71.48599871414905,1771,2,2.0
100,"4003,100",866,0.866,247,31.398765464636632,66.4637902908004,1731,4,4.0
101,"4003,101",1,0.001,1,0.0,3.4010987916665,1,0,0.0
102,"4003,102",1,0.001,1,0.0,0.6982848398017486,1,0,0.0
103,"4003,103",1,0.001,1,0.0,1.2221555500539083,1,0,0.0
104,"4003,104",902,0.902,265,20.84533696410849,66.61607425927335,1803,12,12.0
105,"4003,105",870,0.87,239,23.31107629027953,65.58575759979729,1739,2,2.0
106,"4003,106",923,0.923,278,23.023370434084192,76.48043026108198,1845,2,2.0
107,"4003,107",883,0.883,219,22.393341597413144,87.49542244378324,1765,3,3.0
108,"4003,108",885,0.885,244,21.127539488946095,96.38074721660982,1769,3,3.0
109,"4003,109",920,0.92,283,29.825215705598488,88.15531156261622,1839,1,1.0
110,"4003,110",918,0.918,258,28.093518359392903,77.92382079774026,1835,2,2.0
111,"4003,111",2,0.002,2,0.382164510462461,0.9481661587600609,3,1,1.0
112,"4003,112",4,0.004,4,3.8440329230719295,5.89456152357047,7,1,1.0
113,"4003,113",884,0.884,261,23.777369461092118,68.63556574908678,1767,6,6.0
114,"4003,114",905,0.905,249,19.942004046799937,61.08237881723438,1809,2,2.0
115,"4003,115",9,0.009,5,6.591252282088127,12.869647261787737,17,2,2.0
116,"4003,116",873,0.873,222,21.678925946140577,94.12467318920848,1745,2,2.0
117,"4003,117",1,0.001,1,0.0,0.4340903750577976,1,0,0.0
118,"4003,118",890,0.89,248,34.96611801917677,89.54511406845332,1779,4,4.0
119,"4003,119",1,0.001,1,0.0,4.70286492020225,1,0,0.0
120,"4003,120",900,0.9,233,21.88745203329327,59.91779700740624,1799,5,5.0
121,"4003,121",1,0.001,1,0.0,3.115529846542054,1,0,0.0
122,"4003,122",865,0.865,239,25.145162980694423,67.1953206106893,1729,2,2.0
123,"4003,123",1,0.001,1,0.0,1.7925745818074308,1,0,0.0
124,"4003,124",867,0.867,222,22.26689101778835,62.61408180239784,1733,4,4.0
125,"4003,125",921,0.921,290,20.01220677004111,63.778848175825885,1841,3,3.0
126,"4003,126",896,0.896,234,23.02644760146355,64.92515050783261,1791,1,1.0
127,"4003,127",925,0.925,248,24.234759987885074,83.83861164277654,1849,2,2.0
128,"4003,128",900,0.9,253,32.929498066782756,70.28699842479053,1799,3,3.0
129,"4003,129",1,0.001,1,0.0,0.5150459343718873,1,0,0.0
130,"4003,130",843,0.843,180,34.14918952258903,92.09497355028664,1685,2,2.0
131,"4003,131",5,0.005,3,3.8516481933367275,10.61020060064856,9,1,1.0
132,"4003,132",911,0.911,272,23.395804040638794,66.83173265404525,1821,2,2.0
133,"4003,133",1,0.001,1,0.0,3.5884617784502257,1,0,0.0
134,"4003,134",865,0.865,230,26.551651412048734,75.30173671346462,1729,3,3.0
135,"4003,135",904,0.904,239,20.191028609718945,76.5228482958807,1807,2,2.0
136,"4003,136",874,0.874,210,24.430262704360143,68.30831648310564,1747,1,1.0
137,"4003,137",880,0.88,231,28.542307029057458,73.65882367237602,1759,8,8.0
138,"4003,138",893,0.893,205,21.44392935188114,70.6615288412744,1785,2,2.0
139,"4003,139",1,0.001,1,0.0,0.24971089004752098,1,0,0.0
140,"4003,140",882,0.882,212,30.31158922923932,65.82263104321848,1763,1,1.0
141,"4003,141",875,0.875,215,36.09318284038374,87.30504235084024,1749,2,2.0
142,"4003,142",7,0.007,6,3.432976167788085,4.835440365597284,13,5,5.0
143,"4003,143",908,0.908,259,24.248410010690648,87.9517450311127,1815,1,1.0
144,"4003,144",1,0.001,1,0.0,1.4494457506722944,1,0,0.0
145,"4003,145",1,0.001,1,0.0,0.10964209635206537,1,0,0.0
146,"4003,146",6,0.006,5,2.5482990441779294,6.546973900095534,11,3,3.0
147,"4003,147",875,0.875,230,23.00053043600637,59.35791513527072,1749,4,4.0
148,"4003,148",1,0.001,1,0.0,1.6606168628781923,1,0,0.0
149,"4003,149",887,0.887,254,28.74722351329289,61.83943655553843,1773,10,10.0
150,"4003,150",879,0.879,212,25.14993110379625,58.68238876872496,1757,4,4.0
151,"4003,151",1,0.001,1,0.0,0.08683072056022467,1,0,0.0
152,"4003,152",1,0.001,1,0.0,0.4556870352197199,1,0,0.0
153,"4003,153",905,0.905,240,28.594861228476585,68.41670608215236,1809,5,5.0
154,"4003,154",1,0.001,1,0.0,0.6421349265932258,1,0,0.0
155,"4003,155",1,0.001,1,0.0,0.7656808282263013,1,0,0.0
156,"4003,156",893,0.893,257,20.71844690194544,60.48539388627837,1785,5,5.0
157,"4003,157",1,0.001,1,0.0,1.619952118784213,1,0,0.0
158,"4003,158",1,0.001,1,0.0,0.1231706034234785,1,0,0.0
159,"4003,159",899,0.899,260,19.897129772938392,66.47460677402731,1797,9,9.0
160,"4003,160",1,0.001,1,0.0,0.039576439144961534,1,0,0.0
161,"4003,161",1,0.001,1,0.0,0.15211708829647785,1,0,0.0
162,"4003,162",866,0.866,195,20.92566369406741,73.61645309361144,1731,3,3.0
163,"4003,163",1,0.001,1,0.0,0.7558186035339949,1,0,0.0
164,"4003,164",909,0.909,240,31.436349231284648,76.72577988914435,1817,1,1.0
165,"4003,165",1,0.001,1,0.0,0.7435570553245211,1,0,0.0
166,"4003,166",3,0.003,3,1.7317835193427333,2.7816257770781316,5,2,2.0
167,"4003,167",2,0.002,2,1.9621281737737912,2.6347950918720184,3,1,1.0
168,"4003,168",895,0.895,257,22.2559212004511,65.01764504923761,1789,5,5.0
169,"4003,169",882,0.882,246,19.46917937063106,65.4224959595455,1763,9,9.0
170,"4003,170",886,0.886,244,20.278478879194523,83.24021919224144,1771,3,3.0
171,"4003,171",877,0.877,220,24.336471534088307,57.99542839321523,1753,8,8.0
172,"4003,172",2,0.002,2,0.17364673244410944,2.368811305958003,3,1,1.0
173,"4003,173",881,0.881,213,29.650404092959743,101.68744870444611,1761,11,11.0
174,"4003,174",891,0.891,235,27.851954306227935,74.16837461498963,1781,4,4.0
175,"4003,175",898,0.898,248,21.63561575704002,61.87937601941443,1795,5,5.0
176,"4003,176",897,0.897,269,19.387705668457368,79.97264026346987,1793,8,8.0
177,"4003,177",893,0.893,250,26.75175544587279,63.87148370858004,1785,1,1.0
178,"4003,178",877,0.877,191,27.37514447936427,77.65312178077637,1753,1,1.0
179,"4003,179",888,0.888,224,32.80279318987317,86.55018969810578,1775,2,2.0
180,"4003,180",895,0.895,273,23.13559105132896,60.394826461388675,1789,7,7.0
181,"4003,181",868,0.868,255,23.21378707267883,67.85139075919595,1735,3,3.0
182,"4003,182",871,0.871,204,25.94444588715479,64.12401900465942,1741,1,1.0
183,"4003,183",1,0.001,1,0.0,0.09254428860951353,1,0,0.0
184,"4003,184",2,0.002,2,1.172326623114925,6.7246211194307675,3,1,1.0
185,"4003,185",909,0.909,247,28.04319497270287,71.62234553017069,1817,1,1.0
