rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"10011,0",962,0.962,340,16.403367549181535,52.072262694453045,1923,7,7.0
1,"10011,1",1,0.001,1,0.0,3.147029413928943,1,0,0.0
2,"10011,2",946,0.946,356,19.378114611087582,67.47296304716998,1891,2,2.0
3,"10011,3",1,0.001,1,0.0,0.9122074504703084,1,0,0.0
4,"10011,4",961,0.961,320,14.12128249174546,45.8643807581118,1921,7,7.0
5,"10011,5",949,0.949,352,14.555043386250016,51.564695710959754,1897,8,8.0
6,"10011,6",954,0.954,355,16.672846338664517,50.92235492403446,1907,1,1.0
7,"10011,7",1,0.001,1,0.0,1.3466221221502226,1,0,0.0
8,"10011,8",1,0.001,1,0.0,0.5173187915293813,1,0,0.0
9,"10011,9",1,0.001,1,0.0,2.944966026239554,1,0,0.0
10,"10011,10",952,0.952,310,17.43085317217112,63.07591565725116,1903,7,7.0
11,"10011,11",951,0.951,341,18.163416864023283,51.79316360376,1901,3,3.0
12,"10011,12",965,0.965,321,29.46244501425265,68.2348184864532,1929,4,4.0
13,"10011,13",949,0.949,346,14.077237302759388,52.8609351756771,1897,3,3.0
14,"10011,14",961,0.961,393,17.25218053919375,53.03322596810774,1921,3,3.0
15,"10011,15",956,0.956,307,17.938524375659114,59.210514279667834,1911,2,2.0
16,"10011,16",1,0.001,1,0.0,0.1473123417213818,1,0,0.0
17,"10011,17",960,0.96,330,14.210696303029641,47.03417197152699,1919,6,6.0
18,"10011,18",966,0.966,356,18.491781888312545,54.35204745691341,1931,9,9.0
19,"10011,19",940,0.94,341,19.81798703819973,59.29212625593687,1879,1,1.0
20,"10011,20",1,0.001,1,0.0,0.4216412215797774,1,0,0.0
21,"10011,21",2,0.002,2,0.6563387173824673,7.045135537409525,3,1,1.0
22,"10011,22",1,0.001,1,0.0,0.282672155602251,1,0,0.0
23,"10011,23",1,0.001,1,0.0,1.8343754621742596,1,0,0.0
24,"10011,24",969,0.969,356,17.827453420075543,48.59487416527224,1937,9,9.0
25,"10011,25",958,0.958,341,15.74566180443786,55.04143783862613,1915,5,5.0
26,"10011,26",964,0.964,366,23.106123933298,63.00267613234051,1927,1,1.0
27,"10011,27",1,0.001,1,0.0,1.7875736186538291,1,0,0.0
28,"10011,28",936,0.936,345,16.61022719264078,69.35927502332304,1871,2,2.0
29,"10011,29",957,0.957,367,13.687107229798276,49.2293163880902,1913,8,8.0
30,"10011,30",947,0.947,349,18.543655848662493,54.38773424548125,1893,11,11.0
31,"10011,31",1,0.001,1,0.0,1.216049957264763,1,0,0.0
