rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
36,"10014,36",1,0.001,1,0.0,1.84053542021761,1,0,0.0
37,"10014,37",982,0.982,408,14.994800033235245,57.155949925986135,1963,2,2.0
38,"10014,38",990,0.99,432,14.694572107913835,54.608783467193426,1979,12,12.0
39,"10014,39",978,0.978,416,14.345241831638868,53.289197188880806,1955,5,5.0
40,"10014,40",978,0.978,429,11.475173342982966,48.01940714009683,1955,8,8.0
41,"10014,41",1,0.001,1,0.0,0.10504126948536655,1,0,0.0
42,"10014,42",987,0.987,411,20.497841956043118,65.70673284475278,1973,7,7.0
43,"10014,43",1,0.001,1,0.0,2.1964511395588735,1,0,0.0
44,"10014,44",978,0.978,436,12.67619548454889,43.648928965027395,1955,7,7.0
45,"10014,45",972,0.972,405,18.01701099687892,56.26840031530756,1943,6,6.0
46,"10014,46",10,0.01,5,3.4294490682712686,12.10740882100955,19,1,1.0
47,"10014,47",982,0.982,440,13.332042948822192,48.90791115756242,1963,5,5.0
48,"10014,48",1,0.001,1,0.0,0.4681677896017452,1,0,0.0
49,"10014,49",986,0.986,453,14.314971973020446,55.33805754631391,1971,1,1.0
50,"10014,50",976,0.976,439,10.63723604448717,41.13786180578835,1951,9,9.0
51,"10014,51",985,0.985,419,16.028559712627256,60.83751087898851,1969,1,1.0
52,"10014,52",982,0.982,410,12.210355294858573,50.72556655198872,1963,3,3.0
53,"10014,53",973,0.973,426,12.411980099122927,53.21691452288439,1945,5,5.0
54,"10014,54",982,0.982,412,13.20599147982098,43.821755908821096,1963,4,4.0
55,"10014,55",986,0.986,440,13.391890808124318,50.690546883512695,1971,3,3.0
56,"10014,56",975,0.975,397,15.180039504795682,61.00442525162833,1949,1,1.0
57,"10014,57",1,0.001,1,0.0,3.879639187385775,1,0,0.0
58,"10014,58",987,0.987,446,11.277119096263915,43.1042664040556,1973,3,3.0
59,"10014,59",979,0.979,422,14.888876142366234,50.126259843971255,1957,7,7.0
60,"10014,60",970,0.97,393,15.145522338538424,53.144501336847306,1939,3,3.0
61,"10014,61",1,0.001,1,0.0,0.29607150339930527,1,0,0.0
62,"10014,62",971,0.971,397,13.159038219180026,53.776293672676516,1941,1,1.0
63,"10014,63",989,0.989,431,16.36448882473065,49.99293392423604,1977,7,7.0
64,"10014,64",975,0.975,400,12.12006197369982,49.48298954437905,1949,6,6.0
65,"10014,65",986,0.986,385,15.279119849601434,59.18766946201549,1971,15,15.0
66,"10014,66",974,0.974,369,12.815157262039824,59.26292144431162,1947,6,6.0
67,"10014,67",984,0.984,396,11.216412017550606,52.151300327641636,1967,10,10.0
68,"10014,68",980,0.98,389,19.10895168941687,66.6622859888379,1959,1,1.0
69,"10014,69",982,0.982,410,15.46942206142303,49.97584964141628,1963,2,2.0
70,"10014,70",1,0.001,1,0.0,0.17641295236068738,1,0,0.0
71,"10014,71",1,0.001,1,0.0,0.7141031922483216,1,0,0.0
72,"10014,72",969,0.969,390,13.292566549502162,44.89273857278918,1937,2,2.0
73,"10014,73",1,0.001,1,0.0,0.2811361300760149,1,0,0.0
74,"10014,74",979,0.979,448,11.710374344815193,59.48678965500948,1957,6,6.0
75,"10014,75",978,0.978,451,11.705977465128447,48.555990390679774,1955,5,5.0
76,"10014,76",982,0.982,391,13.874785472490961,57.119746762807694,1963,1,1.0
77,"10014,77",983,0.983,440,16.6721876648423,62.03799254906402,1965,1,1.0
78,"10014,78",972,0.972,431,13.549458512524549,51.08627522262802,1943,1,1.0
79,"10014,79",981,0.981,472,13.852525795230687,67.0351986638734,1961,7,7.0
80,"10014,80",985,0.985,381,19.165545985078523,47.711409173710216,1969,1,1.0
81,"10014,81",987,0.987,433,12.297350521759434,57.40685556632566,1973,2,2.0
82,"10014,82",975,0.975,399,18.44075262178752,59.67728224707228,1949,2,2.0
83,"10014,83",984,0.984,416,12.870009005865985,42.95662244879131,1967,7,7.0
84,"10014,84",971,0.971,371,12.243252865392963,51.2188197082461,1941,7,7.0
85,"10014,85",983,0.983,412,17.442214743718793,58.21039081897035,1965,3,3.0
86,"10014,86",983,0.983,411,13.667446121999243,46.976058680775395,1965,10,10.0
87,"10014,87",984,0.984,423,11.683933088095733,41.045935207720575,1967,8,8.0
88,"10014,88",1,0.001,1,0.0,1.2292819197433615,1,0,0.0
89,"10014,89",987,0.987,433,11.439671538585149,69.19247612420465,1973,11,11.0
90,"10014,90",980,0.98,402,11.604789727737316,65.70179646065743,1959,4,4.0
91,"10014,91",1,0.001,1,0.0,0.021278202073555193,1,0,0.0
92,"10014,92",980,0.98,443,11.484313823049227,43.106937210347446,1959,7,7.0
93,"10014,93",974,0.974,389,18.676166233496797,59.572392187288216,1947,2,2.0
94,"10014,94",982,0.982,450,13.984948733149158,58.89413460989017,1963,7,7.0
95,"10014,95",978,0.978,422,14.623073843545109,46.18167980553145,1955,4,4.0
96,"10014,96",981,0.981,396,16.071034705747095,65.56718960901179,1961,12,12.0
97,"10014,97",985,0.985,449,12.715006832401304,46.47970737618725,1969,1,1.0
98,"10014,98",974,0.974,419,13.23719646785529,43.770449182544056,1947,3,3.0
99,"10014,99",1,0.001,1,0.0,0.2676362637030651,1,0,0.0
100,"10014,100",979,0.979,393,15.130925786737235,44.107835321391285,1957,3,3.0
101,"10014,101",980,0.98,408,12.194973457097577,79.41157623656949,1959,10,10.0
