rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"10001,0",1,0.001,1,0.0,3.4040271924645777,1,0,0.0
1,"10001,1",1,0.001,1,0.0,0.7403447859362167,1,0,0.0
2,"10001,2",3,0.003,3,2.4475043099784264,8.046986395380534,5,2,2.0
3,"10001,3",1,0.001,1,0.0,6.6022247687814195,1,0,0.0
4,"10001,4",1,0.001,1,0.0,1.5511215067697233,1,0,0.0
5,"10001,5",2,0.002,2,1.7015996973494523,12.622251682520938,3,1,1.0
6,"10001,6",1,0.001,1,0.0,5.738165211199042,1,0,0.0
7,"10001,7",1,0.001,1,0.0,2.3015494829683467,1,0,0.0
8,"10001,8",2,0.002,2,0.9611530866135246,7.626267176032149,3,1,1.0
9,"10001,9",1,0.001,1,0.0,7.712352972759306,1,0,0.0
10,"10001,10",3,0.003,2,1.862325792946456,19.93169145981923,5,2,2.0
11,"10001,11",1,0.001,1,0.0,0.24178840738126975,1,0,0.0
12,"10001,12",4,0.004,2,0.6185413835877088,12.598833663873311,7,3,3.0
13,"10001,13",4,0.004,2,2.4064339522440457,14.928460900260655,7,1,1.0
14,"10001,14",1,0.001,1,0.0,1.941696219129555,1,0,0.0
15,"10001,15",1,0.001,1,0.0,5.689356936653276,1,0,0.0
16,"10001,16",4,0.004,3,3.4430377489420496,11.383149783776243,7,2,2.0
17,"10001,17",2,0.002,2,0.9772893110317067,9.066367074171342,3,1,1.0
18,"10001,18",2,0.002,2,0.17237320172269027,1.8899704090301728,3,1,1.0
19,"10001,19",1,0.001,1,0.0,3.58660145464825,1,0,0.0
20,"10001,20",29,0.029,12,24.02914995030469,36.05868231479416,57,3,3.0
21,"10001,21",1,0.001,1,0.0,0.15242500238244006,1,0,0.0
22,"10001,22",1,0.001,1,0.0,3.193628836997989,1,0,0.0
23,"10001,23",2,0.002,2,3.6215504586348612,4.61199618097897,3,1,1.0
24,"10001,24",1,0.001,1,0.0,2.889321451577791,1,0,0.0
25,"10001,25",7,0.007,3,8.155148097633825,36.3371014953197,13,1,1.0
26,"10001,26",1,0.001,1,0.0,14.553190357784665,1,0,0.0
27,"10001,27",1,0.001,1,0.0,2.0967173272097828,1,0,0.0
28,"10001,28",2,0.002,2,4.029945246959427,14.513234601741651,3,1,1.0
29,"10001,29",1,0.001,1,0.0,1.7563771952310347,1,0,0.0
30,"10001,30",1,0.001,1,0.0,1.389924964396078,1,0,0.0
31,"10001,31",1,0.001,1,0.0,3.97375544363497,1,0,0.0
32,"10001,32",6,0.006,5,6.97396725721728,10.937528994257072,11,2,2.0
33,"10001,33",26,0.026,8,21.39168461357824,38.48289459301115,51,1,1.0
34,"10001,34",1,0.001,1,0.0,1.1670615946385476,1,0,0.0
35,"10001,35",1,0.001,1,0.0,11.26043135967442,1,0,0.0
36,"10001,36",1,0.001,1,0.0,2.139269082639153,1,0,0.0
37,"10001,37",2,0.002,2,2.0043960376342564,6.7367087378013455,3,1,1.0
38,"10001,38",2,0.002,2,5.67637181988778,8.900871937742869,3,1,1.0
39,"10001,39",25,0.025,10,13.374221394803488,30.532059292839335,49,2,2.0
40,"10001,40",4,0.004,3,4.875972001148493,8.528374753355102,7,1,1.0
41,"10001,41",1,0.001,1,0.0,0.29907074849164733,1,0,0.0
42,"10001,42",10,0.01,5,8.970112721848796,27.2707401811303,19,5,5.0
43,"10001,43",5,0.005,4,8.047146867469671,13.161703174721486,9,3,3.0
44,"10001,44",9,0.009,4,14.244235237913994,29.435376528473668,17,1,1.0
45,"10001,45",4,0.004,4,4.449543285260787,9.90726304881866,7,2,2.0
46,"10001,46",6,0.006,4,12.802308046061269,16.201344627736216,11,1,1.0
47,"10001,47",1,0.001,1,0.0,0.5323392698359011,1,0,0.0
48,"10001,48",1,0.001,1,0.0,1.4318652879332647,1,0,0.0
49,"10001,49",1,0.001,1,0.0,1.2075294651367199,1,0,0.0
50,"10001,50",1,0.001,1,0.0,1.4621271033690344,1,0,0.0
51,"10001,51",1,0.001,1,0.0,1.240648600272186,1,0,0.0
52,"10001,52",3,0.003,3,7.915626186766279,23.001106780946124,5,1,1.0
53,"10001,53",1,0.001,1,0.0,0.1831259859166086,1,0,0.0
54,"10001,54",1,0.001,1,0.0,0.8935309426545444,1,0,0.0
55,"10001,55",1,0.001,1,0.0,2.8122504805841593,1,0,0.0
56,"10001,56",5,0.005,2,3.452753283645946,30.281930980790193,9,1,1.0
57,"10001,57",4,0.004,3,4.124850240998167,13.778980390701458,7,3,3.0
58,"10001,58",1,0.001,1,0.0,1.0914712120418668,1,0,0.0
59,"10001,59",2,0.002,2,3.301059458217413,5.564819802552778,3,1,1.0
60,"10001,60",1,0.001,1,0.0,3.246652011023148,1,0,0.0
61,"10001,61",1,0.001,1,0.0,1.9563596315429344,1,0,0.0
62,"10001,62",1,0.001,1,0.0,12.859078269179067,1,0,0.0
63,"10001,63",1,0.001,1,0.0,0.08354658731460145,1,0,0.0
64,"10001,64",6,0.006,5,3.571389832714738,8.59918870519464,11,2,2.0
65,"10001,65",1,0.001,1,0.0,1.464000359023953,1,0,0.0
66,"10001,66",1,0.001,1,0.0,6.7744359152215505,1,0,0.0
67,"10001,67",1,0.001,1,0.0,0.5042087007353162,1,0,0.0
68,"10001,68",2,0.002,2,3.266838719534951,5.9898589687425625,3,1,1.0
69,"10001,69",1,0.001,1,0.0,3.7553626998007554,1,0,0.0
70,"10001,70",1,0.001,1,0.0,4.091044442265762,1,0,0.0
71,"10001,71",7,0.007,4,6.0343748143662514,20.14128348988118,13,2,2.0
72,"10001,72",5,0.005,3,6.000230641858029,17.305340774733605,9,3,3.0
73,"10001,73",10,0.01,4,22.395483995263312,28.813054380226195,19,2,2.0
74,"10001,74",1,0.001,1,0.0,11.468654774067062,1,0,0.0
75,"10001,75",1,0.001,1,0.0,0.9192271630006549,1,0,0.0
76,"10001,76",1,0.001,1,0.0,0.2884807643461755,1,0,0.0
77,"10001,77",1,0.001,1,0.0,1.8733435301026802,1,0,0.0
78,"10001,78",7,0.007,3,2.9992340159387543,18.01406543061464,13,5,5.0
79,"10001,79",14,0.014,6,9.7103872783841,23.718590220589192,27,3,3.0
80,"10001,80",1,0.001,1,0.0,0.4132066960441151,1,0,0.0
81,"10001,81",1,0.001,1,0.0,5.5347937227822985,1,0,0.0
82,"10001,82",1,0.001,1,0.0,1.6849427889613802,1,0,0.0
83,"10001,83",1,0.001,1,0.0,1.0921639505119414,1,0,0.0
84,"10001,84",1,0.001,1,0.0,1.3776686104297717,1,0,0.0
85,"10001,85",1,0.001,1,0.0,3.3866601433352472,1,0,0.0
86,"10001,86",1,0.001,1,0.0,0.5843013523139888,1,0,0.0
87,"10001,87",2,0.002,2,2.8710555743846546,18.126942934183607,3,1,1.0
88,"10001,88",5,0.005,5,12.874504072798473,20.449326196238424,9,2,2.0
89,"10001,89",1,0.001,1,0.0,2.25839955507596,1,0,0.0
90,"10001,90",2,0.002,2,1.387707035070093,5.305770088584294,3,1,1.0
91,"10001,91",2,0.002,2,0.4602561457681653,6.140542775307855,3,1,1.0
92,"10001,92",1,0.001,1,0.0,1.0056870833113187,1,0,0.0
93,"10001,93",1,0.001,1,0.0,3.3278677090051865,1,0,0.0
94,"10001,94",1,0.001,1,0.0,9.95797541089647,1,0,0.0
95,"10001,95",3,0.003,3,1.8268463372978505,2.9854019543729047,5,1,1.0
96,"10001,96",1,0.001,1,0.0,6.4154039025190155,1,0,0.0
97,"10001,97",6,0.006,4,9.87301407507475,13.8046013636966,11,3,3.0
98,"10001,98",1,0.001,1,0.0,1.2325025042763544,1,0,0.0
99,"10001,99",2,0.002,2,1.0964585609589057,3.241404925775165,3,1,1.0
100,"10001,100",1,0.001,1,0.0,4.549131968454055,1,0,0.0
101,"10001,101",3,0.003,2,0.32824929546429943,4.418061231715721,5,1,1.0
102,"10001,102",1,0.001,1,0.0,0.39083022923070754,1,0,0.0
103,"10001,103",1,0.001,1,0.0,1.9385928419090575,1,0,0.0
104,"10001,104",47,0.047,15,29.884331178921776,52.46990498721747,93,4,4.0
105,"10001,105",7,0.007,5,15.23566955878983,21.230219269144325,13,1,1.0
106,"10001,106",28,0.028,13,26.255077166210764,38.67601889448477,55,7,7.0
107,"10001,107",1,0.001,1,0.0,1.3042985955384165,1,0,0.0
108,"10001,108",9,0.009,6,10.632089838028795,16.69286882807413,17,2,2.0
109,"10001,109",1,0.001,1,0.0,0.020443578729466994,1,0,0.0
110,"10001,110",11,0.011,5,6.1551993740540025,21.822022759082092,21,4,4.0
111,"10001,111",1,0.001,1,0.0,0.6533020191917486,1,0,0.0
112,"10001,112",2,0.002,2,5.337468887268813,9.84861980950945,3,1,1.0
113,"10001,113",21,0.021,6,10.191238615535443,43.454296012979235,41,3,3.0
114,"10001,114",1,0.001,1,0.0,1.889482969222546,1,0,0.0
115,"10001,115",1,0.001,1,0.0,0.8603560326600737,1,0,0.0
116,"10001,116",1,0.001,1,0.0,2.112682199770739,1,0,0.0
117,"10001,117",1,0.001,1,0.0,0.7775552571020151,1,0,0.0
118,"10001,118",1,0.001,1,0.0,0.18983158444708514,1,0,0.0
119,"10001,119",13,0.013,6,18.35699059522182,27.852073703160425,25,1,1.0
120,"10001,120",17,0.017,9,32.616394971686425,50.66815031126961,33,3,3.0
121,"10001,121",1,0.001,1,0.0,1.2439335342656765,1,0,0.0
122,"10001,122",1,0.001,1,0.0,7.9808681884395964,1,0,0.0
123,"10001,123",1,0.001,1,0.0,10.957743065598109,1,0,0.0
