rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
72,"2,72",9,0.009,5,5.105895980319281,9.787174531579469,17,4,4.0
73,"2,73",1,0.001,1,0.0,5.288878872944135,1,0,0.0
74,"2,74",1,0.001,1,0.0,0.33560413632620123,1,0,0.0
75,"2,75",34,0.034,8,14.672464312970977,31.156509164770732,67,3,3.0
76,"2,76",328,0.328,44,44.62768775733363,92.60126077416366,655,2,2.0
77,"2,77",1,0.001,1,0.0,0.9679049571626177,1,0,0.0
78,"2,78",381,0.381,44,37.53569959612102,88.31678730051907,761,3,3.0
79,"2,79",1,0.001,1,0.0,1.1030474963908554,1,0,0.0
80,"2,80",1,0.001,1,0.0,1.8289932863498939,1,0,0.0
81,"2,81",1,0.001,1,0.0,0.9761625929692939,1,0,0.0
82,"2,82",360,0.36,54,31.352924088387585,95.45297663587422,719,1,1.0
83,"2,83",1,0.001,1,0.0,1.9683256598394168,1,0,0.0
84,"2,84",1,0.001,1,0.0,1.653593966126277,1,0,0.0
85,"2,85",407,0.407,106,36.41937765912104,72.23330087673496,813,1,1.0
86,"2,86",1,0.001,1,0.0,2.505843024405355,1,0,0.0
87,"2,87",3,0.003,3,8.19740881126067,11.76196573802535,5,2,2.0
88,"2,88",400,0.4,76,42.3058633164194,84.59796854780602,799,1,1.0
89,"2,89",2,0.002,2,4.560040620201455,6.883150927357717,3,1,1.0
90,"2,90",1,0.001,1,0.0,1.1308135157799493,1,0,0.0
91,"2,91",351,0.351,52,37.035012857088084,71.42322711069879,701,1,1.0
92,"2,92",1,0.001,1,0.0,1.618166566584681,1,0,0.0
93,"2,93",1,0.001,1,0.0,3.952251030428974,1,0,0.0
94,"2,94",1,0.001,1,0.0,1.1926724618203581,1,0,0.0
95,"2,95",1,0.001,1,0.0,2.422589553658326,1,0,0.0
96,"2,96",9,0.009,7,2.3979959741486825,13.247466911672472,17,2,2.0
97,"2,97",1,0.001,1,0.0,2.5653157072326422,1,0,0.0
98,"2,98",333,0.333,44,27.915328745380403,112.40971137050987,665,3,3.0
99,"2,99",1,0.001,1,0.0,1.8286821716528254,1,0,0.0
100,"2,100",1,0.001,1,0.0,2.5602588805097026,1,0,0.0
101,"2,101",304,0.304,46,32.749801477491886,89.02124168618603,607,1,1.0
102,"2,102",313,0.313,33,48.278277968095615,125.6957861964677,625,1,1.0
103,"2,103",1,0.001,1,0.0,0.08397281622511463,1,0,0.0
104,"2,104",2,0.002,2,1.6978962441328116,4.763637397794254,3,1,1.0
105,"2,105",1,0.001,1,0.0,2.6481285710229834,1,0,0.0
106,"2,106",1,0.001,1,0.0,3.2020764997309277,1,0,0.0
107,"2,107",20,0.02,8,16.27052484636291,21.30484852037269,39,4,4.0
108,"2,108",1,0.001,1,0.0,2.710325401175955,1,0,0.0
109,"2,109",386,0.386,47,57.1961273586189,99.41058907213686,771,4,4.0
110,"2,110",346,0.346,61,36.77317243858504,68.36550167974217,691,3,3.0
111,"2,111",3,0.003,2,1.7003526405092888,8.180763002166787,5,2,2.0
112,"2,112",3,0.003,3,7.132493472771051,9.91280457870764,5,2,2.0
113,"2,113",1,0.001,1,0.0,6.8975745620659135,1,0,0.0
114,"2,114",1,0.001,1,0.0,1.682299304727956,1,0,0.0
115,"2,115",1,0.001,1,0.0,1.892516235750272,1,0,0.0
116,"2,116",367,0.367,43,73.57888709242837,104.8567279327884,733,2,2.0
117,"2,117",327,0.327,74,29.60939561683323,53.47914793778486,653,9,9.0
118,"2,118",1,0.001,1,0.0,4.101159531710479,1,0,0.0
119,"2,119",33,0.033,11,9.237872073984434,29.373483500639804,65,3,3.0
120,"2,120",352,0.352,41,37.53115388389747,98.15598122017268,703,5,5.0
121,"2,121",357,0.357,50,71.48874562298788,129.37877641824605,713,1,1.0
122,"2,122",1,0.001,1,0.0,1.1319024412286183,1,0,0.0
123,"2,123",1,0.001,1,0.0,1.703185201012517,1,0,0.0
124,"2,124",1,0.001,1,0.0,1.3391433961691614,1,0,0.0
125,"2,125",3,0.003,3,2.2246899285194583,6.922385583850278,5,2,2.0
126,"2,126",316,0.316,41,20.058715796013267,92.78339358742375,631,3,3.0
127,"2,127",362,0.362,62,35.52738224324374,85.47949955507198,723,8,8.0
128,"2,128",26,0.026,8,19.17257044419794,49.40225405309521,51,1,1.0
129,"2,129",2,0.002,2,1.9226402685323731,3.580585372814467,3,1,1.0
130,"2,130",367,0.367,65,43.66642137098158,112.09909053618854,733,2,2.0
131,"2,131",15,0.015,6,7.251524976726552,15.529079005222673,29,4,4.0
132,"2,132",1,0.001,1,0.0,1.4648499051578299,1,0,0.0
133,"2,133",1,0.001,1,0.0,1.1381310668673719,1,0,0.0
134,"2,134",1,0.001,1,0.0,3.8075036388483396,1,0,0.0
135,"2,135",234,0.234,34,54.73809918919972,100.4039576081551,467,1,1.0
136,"2,136",1,0.001,1,0.0,0.6715379169498538,1,0,0.0
137,"2,137",1,0.001,1,0.0,4.03977552115344,1,0,0.0
138,"2,138",354,0.354,44,58.74909811265096,139.79982087785282,707,8,8.0
139,"2,139",349,0.349,60,61.51449353837447,104.37015292346035,697,2,2.0
140,"2,140",1,0.001,1,0.0,1.583718193670476,1,0,0.0
141,"2,141",1,0.001,1,0.0,0.6820252397553314,1,0,0.0
142,"2,142",3,0.003,3,4.822516496001191,9.506698533994816,5,2,2.0
143,"2,143",1,0.001,1,0.0,3.294817553941632,1,0,0.0
144,"2,144",187,0.187,27,48.868089713928846,96.92781773376616,373,6,6.0
145,"2,145",5,0.005,2,0.4589910064454302,13.219412347298487,9,3,3.0
146,"2,146",1,0.001,1,0.0,2.4834167588502827,1,0,0.0
147,"2,147",384,0.384,64,44.21006881479764,101.73606112698317,767,1,1.0
148,"2,148",407,0.407,90,43.82562875020315,93.20610117966747,813,1,1.0
149,"2,149",1,0.001,1,0.0,0.01720195377424706,1,0,0.0
