rep,t,S,I,R
20,44.21624186261377,599,0,401
20,44.54869480894921,599,0,401
20,44.88114775528465,599,0,401
20,45.213600701620095,599,0,401
20,45.54605364795554,599,0,401
20,45.878506594290975,599,0,401
20,46.21095954062642,599,0,401
20,46.54341248696186,599,0,401
20,46.87586543329731,599,0,401
20,47.20831837963274,599,0,401
20,47.54077132596819,599,0,401
20,47.87322427230363,599,0,401
20,48.20567721863907,599,0,401
20,48.53813016497451,599,0,401
20,48.870583111309955,599,0,401
20,49.2030360576454,599,0,401
20,49.535489003980835,599,0,401
20,49.86794195031628,599,0,401
20,50.20039489665172,599,0,401
20,50.53284784298717,599,0,401
20,50.8653007893226,599,0,401
20,51.19775373565805,599,0,401
20,51.53020668199349,599,0,401
20,51.862659628328935,599,0,401
20,52.19511257466437,599,0,401
20,52.527565520999815,599,0,401
20,52.86001846733526,599,0,401
20,53.1924714136707,599,0,401
20,53.52492436000614,599,0,401
20,53.85737730634158,599,0,401
20,54.18983025267703,599,0,401
20,54.52228319901246,599,0,401
20,54.85473614534791,599,0,401
20,55.18718909168335,599,0,401
20,55.519642038018794,599,0,401
20,55.85209498435423,599,0,401
20,56.184547930689675,599,0,401
20,56.51700087702512,599,0,401
20,56.84945382336056,599,0,401
20,57.181906769696,599,0,401
20,57.51435971603144,599,0,401
20,57.84681266236689,599,0,401
20,58.17926560870233,599,0,401
20,58.51171855503777,599,0,401
20,58.84417150137321,599,0,401
20,59.176624447708654,599,0,401
20,59.50907739404409,599,0,401
20,59.841530340379535,599,0,401
20,60.17398328671498,599,0,401
20,60.50643623305042,599,0,401
20,60.83888917938586,599,0,401
20,61.1713421257213,599,0,401
20,61.50379507205675,599,0,401
20,61.83624801839219,599,0,401
20,62.16870096472763,599,0,401
20,62.50115391106307,599,0,401
20,62.833606857398514,599,0,401
20,63.16605980373396,599,0,401
20,63.498512750069395,599,0,401
20,63.83096569640484,599,0,401
20,64.16341864274028,599,0,401
20,64.49587158907572,599,0,401
20,64.82832453541117,599,0,401
20,65.1607774817466,599,0,401
20,65.49323042808204,599,0,401
20,65.8256833744175,599,0,401
20,66.15813632075293,599,0,401
20,66.49058926708837,599,0,401
20,66.82304221342382,599,0,401
20,67.15549515975925,599,0,401
20,67.4879481060947,599,0,401
20,67.82040105243014,599,0,401
20,68.15285399876558,599,0,401
20,68.48530694510103,599,0,401
20,68.81775989143647,599,0,401
20,69.1502128377719,599,0,401
20,69.48266578410735,599,0,401
20,69.81511873044279,599,0,401
20,70.14757167677823,599,0,401
20,70.48002462311368,599,0,401
20,70.81247756944911,599,0,401
20,71.14493051578457,599,0,401
20,71.47738346212,599,0,401
20,71.80983640845544,599,0,401
20,72.14228935479089,599,0,401
20,72.47474230112633,599,0,401
20,72.80719524746176,599,0,401
20,73.13964819379721,599,0,401
20,73.47210114013265,599,0,401
20,73.8045540864681,599,0,401
20,74.13700703280354,599,0,401
20,74.46945997913897,599,0,401
20,74.80191292547443,599,0,401
20,75.13436587180986,599,0,401
20,75.4668188181453,599,0,401
20,75.79927176448075,599,0,401
20,76.13172471081619,599,0,401
20,76.46417765715162,599,0,401
20,76.79663060348707,599,0,401
20,77.12908354982251,599,0,401
20,77.46153649615796,599,0,401
20,77.7939894424934,599,0,401
20,78.12644238882883,599,0,401
20,78.45889533516429,599,0,401
20,78.79134828149972,599,0,401
20,79.12380122783516,599,0,401
20,79.45625417417061,599,0,401
20,79.78870712050605,599,0,401
20,80.12116006684148,599,0,401
20,80.45361301317693,599,0,401
20,80.78606595951237,599,0,401
20,81.11851890584782,599,0,401
20,81.45097185218326,599,0,401
20,81.7834247985187,599,0,401
20,82.11587774485415,599,0,401
20,82.44833069118958,599,0,401
20,82.78078363752502,599,0,401
20,83.11323658386047,599,0,401
20,83.4456895301959,599,0,401
20,83.77814247653136,599,0,401
20,84.1105954228668,599,0,401
20,84.44304836920223,599,0,401
20,84.77550131553768,599,0,401
20,85.10795426187312,599,0,401
20,85.44040720820855,599,0,401
20,85.772860154544,599,0,401
20,86.10531310087944,599,0,401
20,86.43776604721488,599,0,401
20,86.77021899355033,599,0,401
20,87.10267193988577,599,0,401
20,87.43512488622122,599,0,401
20,87.76757783255665,599,0,401
20,88.10003077889209,599,0,401
20,88.43248372522754,599,0,401
20,88.76493667156298,599,0,401
20,89.09738961789841,599,0,401
20,89.42984256423387,599,0,401
20,89.7622955105693,599,0,401
20,90.09474845690475,599,0,401
20,90.42720140324019,599,0,401
20,90.75965434957563,599,0,401
20,91.09210729591108,599,0,401
20,91.42456024224651,599,0,401
20,91.75701318858195,599,0,401
20,92.0894661349174,599,0,401
20,92.42191908125284,599,0,401
20,92.75437202758827,599,0,401
20,93.08682497392373,599,0,401
20,93.41927792025916,599,0,401
20,93.75173086659461,599,0,401
20,94.08418381293005,599,0,401
20,94.41663675926549,599,0,401
20,94.74908970560094,599,0,401
20,95.08154265193637,599,0,401
20,95.41399559827181,599,0,401
20,95.74644854460726,599,0,401
20,96.0789014909427,599,0,401
20,96.41135443727813,599,0,401
20,96.74380738361359,599,0,401
20,97.07626032994902,599,0,401
20,97.40871327628447,599,0,401
20,97.74116622261991,599,0,401
20,98.07361916895535,599,0,401
20,98.4060721152908,599,0,401
20,98.73852506162623,599,0,401
20,99.07097800796167,599,0,401
20,99.40343095429712,599,0,401
20,99.73588390063256,599,0,401
20,100.06833684696801,599,0,401
20,100.40078979330345,599,0,401
20,100.73324273963888,599,0,401
20,101.06569568597433,599,0,401
20,101.39814863230977,599,0,401
20,101.7306015786452,599,0,401
20,102.06305452498066,599,0,401
20,102.3955074713161,599,0,401
20,102.72796041765153,599,0,401
20,103.06041336398698,599,0,401
20,103.39286631032242,599,0,401
20,103.72531925665787,599,0,401
20,104.0577722029933,599,0,401
20,104.39022514932874,599,0,401
20,104.7226780956642,599,0,401
20,105.05513104199963,599,0,401
20,105.38758398833507,599,0,401
20,105.72003693467052,599,0,401
20,106.05248988100595,599,0,401
20,106.3849428273414,599,0,401
20,106.71739577367684,599,0,401
20,107.04984872001228,599,0,401
20,107.38230166634773,599,0,401
20,107.71475461268317,599,0,401
20,108.0472075590186,599,0,401
20,108.37966050535405,599,0,401
20,108.71211345168949,599,0,401
20,109.04456639802493,599,0,401
20,109.37701934436038,599,0,401
20,109.70947229069581,599,0,401
20,110.04192523703126,599,0,401
20,110.3743781833667,599,0,401
20,110.70683112970214,599,0,401
20,111.03928407603759,599,0,401
20,111.37173702237303,599,0,401
20,111.70418996870846,599,0,401
20,112.03664291504391,599,0,401
20,112.36909586137935,599,0,401
20,112.70154880771479,599,0,401
20,113.03400175405024,599,0,401
20,113.36645470038567,599,0,401
20,113.69890764672112,599,0,401
20,114.03136059305656,599,0,401
20,114.363813539392,599,0,401
20,114.69626648572745,599,0,401
20,115.02871943206289,599,0,401
20,115.36117237839832,599,0,401
20,115.69362532473377,599,0,401
20,116.02607827106921,599,0,401
20,116.35853121740466,599,0,401
20,116.6909841637401,599,0,401
20,117.02343711007553,599,0,401
20,117.35589005641098,599,0,401
20,117.68834300274642,599,0,401
20,118.02079594908186,599,0,401
20,118.35324889541731,599,0,401
20,118.68570184175275,599,0,401
20,119.01815478808818,599,0,401
20,119.35060773442363,599,0,401
20,119.68306068075907,599,0,401
20,120.01551362709452,599,0,401
20,120.34796657342996,599,0,401
20,120.6804195197654,599,0,401
20,121.01287246610084,599,0,401
20,121.34532541243628,599,0,401
20,121.67777835877172,599,0,401
20,122.01023130510717,599,0,401
20,122.3426842514426,599,0,401
20,122.67513719777804,599,0,401
20,123.0075901441135,599,0,401
20,123.34004309044893,599,0,401
20,123.67249603678438,599,0,401
20,124.00494898311982,599,0,401
20,124.33740192945525,599,0,401
20,124.6698548757907,599,0,401
20,125.00230782212614,599,0,401
20,125.33476076846158,599,0,401
20,125.66721371479703,599,0,401
20,125.99966666113247,599,0,401
20,126.33211960746792,599,0,401
20,126.66457255380335,599,0,401
20,126.99702550013879,599,0,401
20,127.32947844647424,599,0,401
20,127.66193139280968,599,0,401
20,127.99438433914511,599,0,401
20,128.32683728548056,599,0,401
20,128.65929023181602,599,0,401
20,128.99174317815144,599,0,401
20,129.3241961244869,599,0,401
20,129.65664907082234,599,0,401
20,129.98910201715776,599,0,401
20,130.3215549634932,599,0,401
20,130.65400790982866,599,0,401
20,130.9864608561641,599,0,401
20,131.31891380249954,599,0,401
20,131.651366748835,599,0,401
20,131.9838196951704,599,0,401
20,132.31627264150586,599,0,401
20,132.6487255878413,599,0,401
21,0.0,599,1,400
21,0.33245294633544187,599,1,400
21,0.6649058926708837,598,2,400
21,0.9973588390063256,598,2,400
21,1.3298117853417675,598,2,400
21,1.6622647316772095,598,2,400
21,1.9947176780126512,598,2,400
21,2.327170624348093,597,3,400
21,2.659623570683535,597,3,400
21,2.992076517018977,595,5,400
21,3.324529463354419,595,5,400
21,3.6569824096898604,593,7,400
21,3.9894353560253024,593,6,401
21,4.321888302360744,593,5,402
21,4.654341248696186,593,4,403
21,4.986794195031628,593,4,403
21,5.31924714136707,592,5,403
21,5.651700087702512,590,7,403
21,5.984153034037954,590,5,405
21,6.316605980373396,590,5,405
21,6.649058926708838,588,7,405
21,6.981511873044279,588,6,406
21,7.313964819379721,586,7,407
21,7.646417765715163,586,7,407
21,7.978870712050605,586,5,409
21,8.311323658386046,586,4,410
21,8.643776604721488,586,4,410
21,8.97622955105693,585,5,410
21,9.308682497392372,585,5,410
21,9.641135443727814,585,4,411
21,9.973588390063256,585,4,411
21,10.306041336398698,585,4,411
21,10.63849428273414,585,2,413
21,10.970947229069582,585,2,413
21,11.303400175405024,584,2,414
21,11.635853121740466,583,3,414
21,11.968306068075908,583,3,414
21,12.30075901441135,583,2,415
21,12.633211960746792,583,2,415
21,12.965664907082234,583,2,415
21,13.298117853417676,583,2,415
21,13.630570799753116,583,2,415
21,13.963023746088558,582,3,415
21,14.295476692424,582,3,415
21,14.627929638759442,582,3,415
21,14.960382585094884,582,3,415
21,15.292835531430326,582,3,415
21,15.625288477765768,581,4,415
21,15.95774142410121,581,3,416
21,16.29019437043665,580,4,416
21,16.622647316772092,579,5,416
21,16.955100263107536,579,4,417
21,17.287553209442976,579,4,417
21,17.62000615577842,579,4,417
21,17.95245910211386,579,3,418
21,18.284912048449304,577,5,418
21,18.617364994784744,576,6,418
21,18.949817941120187,576,5,419
21,19.282270887455628,576,5,419
21,19.61472383379107,576,5,419
21,19.94717678012651,575,6,419
21,20.279629726461955,573,8,419
21,20.612082672797396,572,7,421
21,20.94453561913284,572,7,421
21,21.27698856546828,572,7,421
21,21.60944151180372,572,7,421
21,21.941894458139164,570,8,422
21,22.274347404474604,568,9,423
21,22.606800350810047,567,7,426
21,22.939253297145488,566,7,427
21,23.27170624348093,565,8,427
21,23.60415918981637,562,11,427
21,23.936612136151815,560,12,428
21,24.269065082487256,556,16,428
21,24.6015180288227,556,16,428
21,24.93397097515814,551,18,431
21,25.266423921493583,549,19,432
21,25.598876867829023,544,23,433
21,25.931329814164467,541,21,438
21,26.263782760499907,540,21,439
21,26.59623570683535,537,22,441
21,26.92868865317079,537,21,442
21,27.26114159950623,533,24,443
21,27.593594545841675,532,23,445
21,27.926047492177116,530,22,448
21,28.25850043851256,527,24,449
21,28.590953384848,527,22,451
21,28.923406331183443,524,25,451
21,29.255859277518883,524,24,452
21,29.588312223854327,522,23,455
21,29.920765170189767,521,24,455
21,30.25321811652521,520,23,457
21,30.58567106286065,520,20,460
21,30.918124009196095,518,22,460
21,31.250576955531535,518,18,464
21,31.58302990186698,516,20,464
21,31.91548284820242,515,20,465
21,32.24793579453786,514,20,466
21,32.5803887408733,512,22,466
21,32.91284168720875,511,21,468
21,33.245294633544184,510,20,470
21,33.57774757987963,509,19,472
21,33.91020052621507,507,20,473
21,34.242653472550515,503,23,474
21,34.57510641888595,501,24,475
21,34.907559365221395,500,25,475
21,35.24001231155684,496,28,476
21,35.57246525789228,492,29,479
21,35.90491820422772,489,31,480
21,36.23737115056316,488,29,483
21,36.56982409689861,487,29,484
21,36.90227704323405,484,29,487
21,37.23472998956949,480,28,492
21,37.56718293590493,477,31,492
21,37.899635882240375,473,33,494
21,38.23208882857581,469,34,497
21,38.564541774911255,465,36,499
21,38.8969947212467,460,39,501
21,39.22944766758214,457,37,506
21,39.56190061391758,451,41,508
21,39.89435356025302,449,41,510
21,40.22680650658847,447,40,513
21,40.55925945292391,442,42,516
21,40.89171239925935,440,36,524
21,41.22416534559479,438,36,526
21,41.556618291930235,438,35,527
21,41.88907123826568,437,33,530
21,42.221524184601115,437,32,531
21,42.55397713093656,436,33,531
21,42.886430077272,434,33,533
21,43.21888302360744,434,32,534
21,43.55133596994288,431,32,537
21,43.88378891627833,424,38,538
21,44.21624186261377,420,38,542
21,44.54869480894921,415,41,544
21,44.88114775528465,409,44,547
21,45.213600701620095,407,45,548
21,45.54605364795554,405,44,551
21,45.878506594290975,400,49,551
21,46.21095954062642,395,52,553
21,46.54341248696186,394,48,558
21,46.87586543329731,391,47,562
21,47.20831837963274,389,48,563
21,47.54077132596819,387,46,567
21,47.87322427230363,383,46,571
21,48.20567721863907,380,47,573
21,48.53813016497451,378,44,578
21,48.870583111309955,376,45,579
21,49.2030360576454,373,46,581
21,49.535489003980835,370,46,584
21,49.86794195031628,368,43,589
21,50.20039489665172,364,46,590
21,50.53284784298717,363,44,593
21,50.8653007893226,362,42,596
21,51.19775373565805,355,47,598
21,51.53020668199349,350,49,601
21,51.862659628328935,345,48,607
21,52.19511257466437,342,47,611
21,52.527565520999815,340,48,612
21,52.86001846733526,338,45,617
21,53.1924714136707,337,43,620
21,53.52492436000614,334,42,624
21,53.85737730634158,330,43,627
21,54.18983025267703,329,39,632
21,54.52228319901246,326,41,633
21,54.85473614534791,324,42,634
21,55.18718909168335,318,43,639
21,55.519642038018794,315,41,644
21,55.85209498435423,313,42,645
21,56.184547930689675,311,43,646
21,56.51700087702512,307,46,647
21,56.84945382336056,303,47,650
21,57.181906769696,299,49,652
21,57.51435971603144,298,48,654
21,57.84681266236689,294,51,655
21,58.17926560870233,292,50,658
21,58.51171855503777,291,46,663
21,58.84417150137321,289,46,665
21,59.176624447708654,289,45,666
21,59.50907739404409,288,40,672
21,59.841530340379535,287,40,673
21,60.17398328671498,284,41,675
21,60.50643623305042,281,40,679
21,60.83888917938586,279,39,682
21,61.1713421257213,277,39,684
21,61.50379507205675,276,39,685
21,61.83624801839219,274,39,687
21,62.16870096472763,271,41,688
21,62.50115391106307,268,42,690
21,62.833606857398514,266,43,691
21,63.16605980373396,263,46,691
21,63.498512750069395,258,44,698
21,63.83096569640484,257,44,699
21,64.16341864274028,254,44,702
21,64.49587158907572,252,44,704
21,64.82832453541117,248,47,705
21,65.1607774817466,247,47,706
21,65.49323042808204,246,47,707
21,65.8256833744175,245,44,711
21,66.15813632075293,244,40,716
21,66.49058926708837,241,42,717
21,66.82304221342382,241,39,720
21,67.15549515975925,240,39,721
21,67.4879481060947,239,40,721
21,67.82040105243014,238,36,726
21,68.15285399876558,238,34,728
21,68.48530694510103,237,33,730
21,68.81775989143647,237,30,733
21,69.1502128377719,236,30,734
21,69.48266578410735,235,30,735
21,69.81511873044279,233,29,738
21,70.14757167677823,232,26,742
21,70.48002462311368,230,27,743
21,70.81247756944911,229,26,745
21,71.14493051578457,226,28,746
21,71.47738346212,225,29,746
21,71.80983640845544,224,28,748
21,72.14228935479089,224,27,749
21,72.47474230112633,220,29,751
21,72.80719524746176,220,27,753
21,73.13964819379721,218,28,754
21,73.47210114013265,215,29,756
21,73.8045540864681,213,30,757
21,74.13700703280354,212,28,760
21,74.46945997913897,210,29,761
21,74.80191292547443,210,27,763
21,75.13436587180986,210,25,765
21,75.4668188181453,208,26,766
21,75.79927176448075,208,24,768
21,76.13172471081619,207,25,768
21,76.46417765715162,207,25,768
21,76.79663060348707,207,24,769
21,77.12908354982251,207,22,771
21,77.46153649615796,207,21,772
21,77.7939894424934,207,19,774
21,78.12644238882883,207,18,775
21,78.45889533516429,206,19,775
21,78.79134828149972,206,18,776
21,79.12380122783516,206,13,781
21,79.45625417417061,206,13,781
21,79.78870712050605,204,14,782
21,80.12116006684148,204,14,782
21,80.45361301317693,204,14,782
21,80.78606595951237,204,10,786
21,81.11851890584782,204,10,786
21,81.45097185218326,204,10,786
21,81.7834247985187,202,12,786
21,82.11587774485415,202,12,786
21,82.44833069118958,202,12,786
21,82.78078363752502,202,10,788
21,83.11323658386047,202,10,788
21,83.4456895301959,200,12,788
21,83.77814247653136,200,11,789
21,84.1105954228668,200,11,789
21,84.44304836920223,200,8,792
21,84.77550131553768,200,8,792
21,85.10795426187312,200,8,792
21,85.44040720820855,200,8,792
21,85.772860154544,200,8,792
21,86.10531310087944,200,8,792
21,86.43776604721488,200,7,793
21,86.77021899355033,200,5,795
21,87.10267193988577,200,5,795
21,87.43512488622122,200,4,796
21,87.76757783255665,200,4,796
21,88.10003077889209,200,3,797
21,88.43248372522754,200,2,798
21,88.76493667156298,199,3,798
21,89.09738961789841,199,3,798
21,89.42984256423387,199,3,798
21,89.7622955105693,199,2,799
21,90.09474845690475,199,2,799
21,90.42720140324019,199,2,799
21,90.75965434957563,199,2,799
21,91.09210729591108,199,2,799
21,91.42456024224651,199,1,800
21,91.75701318858195,199,1,800
21,92.0894661349174,199,1,800
21,92.42191908125284,199,1,800
21,92.75437202758827,199,1,800
21,93.08682497392373,199,1,800
21,93.41927792025916,199,1,800
21,93.75173086659461,199,1,800
21,94.08418381293005,199,1,800
21,94.41663675926549,199,1,800
21,94.74908970560094,199,1,800
21,95.08154265193637,199,1,800
21,95.41399559827181,199,1,800
21,95.74644854460726,199,1,800
21,96.0789014909427,199,1,800
21,96.41135443727813,199,1,800
21,96.74380738361359,199,1,800
21,97.07626032994902,199,1,800
21,97.40871327628447,199,1,800
21,97.74116622261991,199,1,800
21,98.07361916895535,199,1,800
21,98.4060721152908,199,1,800
21,98.73852506162623,199,1,800
21,99.07097800796167,199,1,800
21,99.40343095429712,199,1,800
21,99.73588390063256,199,1,800
21,100.06833684696801,199,1,800
21,100.40078979330345,199,1,800
21,100.73324273963888,199,1,800
21,101.06569568597433,199,1,800
21,101.39814863230977,199,1,800
21,101.7306015786452,199,1,800
21,102.06305452498066,199,1,800
21,102.3955074713161,199,1,800
21,102.72796041765153,199,1,800
21,103.06041336398698,199,1,800
21,103.39286631032242,199,1,800
21,103.72531925665787,199,1,800
21,104.0577722029933,199,1,800
21,104.39022514932874,199,1,800
21,104.7226780956642,199,1,800
21,105.05513104199963,199,1,800
21,105.38758398833507,199,1,800
21,105.72003693467052,199,1,800
21,106.05248988100595,199,1,800
21,106.3849428273414,199,1,800
21,106.71739577367684,199,1,800
21,107.04984872001228,199,1,800
21,107.38230166634773,199,1,800
21,107.71475461268317,199,1,800
21,108.0472075590186,199,1,800
21,108.37966050535405,199,0,801
21,108.71211345168949,199,0,801
21,109.04456639802493,199,0,801
21,109.37701934436038,199,0,801
21,109.70947229069581,199,0,801
21,110.04192523703126,199,0,801
21,110.3743781833667,199,0,801
21,110.70683112970214,199,0,801
21,111.03928407603759,199,0,801
21,111.37173702237303,199,0,801
21,111.70418996870846,199,0,801
21,112.03664291504391,199,0,801
21,112.36909586137935,199,0,801
21,112.70154880771479,199,0,801
21,113.03400175405024,199,0,801
21,113.36645470038567,199,0,801
21,113.69890764672112,199,0,801
21,114.03136059305656,199,0,801
21,114.363813539392,199,0,801
21,114.69626648572745,199,0,801
21,115.02871943206289,199,0,801
21,115.36117237839832,199,0,801
21,115.69362532473377,199,0,801
21,116.02607827106921,199,0,801
21,116.35853121740466,199,0,801
21,116.6909841637401,199,0,801
21,117.02343711007553,199,0,801
21,117.35589005641098,199,0,801
21,117.68834300274642,199,0,801
21,118.02079594908186,199,0,801
21,118.35324889541731,199,0,801
21,118.68570184175275,199,0,801
21,119.01815478808818,199,0,801
21,119.35060773442363,199,0,801
21,119.68306068075907,199,0,801
21,120.01551362709452,199,0,801
21,120.34796657342996,199,0,801
21,120.6804195197654,199,0,801
21,121.01287246610084,199,0,801
21,121.34532541243628,199,0,801
21,121.67777835877172,199,0,801
21,122.01023130510717,199,0,801
21,122.3426842514426,199,0,801
21,122.67513719777804,199,0,801
21,123.0075901441135,199,0,801
21,123.34004309044893,199,0,801
21,123.67249603678438,199,0,801
21,124.00494898311982,199,0,801
21,124.33740192945525,199,0,801
21,124.6698548757907,199,0,801
21,125.00230782212614,199,0,801
21,125.33476076846158,199,0,801
21,125.66721371479703,199,0,801
21,125.99966666113247,199,0,801
21,126.33211960746792,199,0,801
21,126.66457255380335,199,0,801
21,126.99702550013879,199,0,801
21,127.32947844647424,199,0,801
21,127.66193139280968,199,0,801
21,127.99438433914511,199,0,801
21,128.32683728548056,199,0,801
21,128.65929023181602,199,0,801
21,128.99174317815144,199,0,801
21,129.3241961244869,199,0,801
21,129.65664907082234,199,0,801
21,129.98910201715776,199,0,801
21,130.3215549634932,199,0,801
21,130.65400790982866,199,0,801
21,130.9864608561641,199,0,801
21,131.31891380249954,199,0,801
21,131.651366748835,199,0,801
21,131.9838196951704,199,0,801
21,132.31627264150586,199,0,801
21,132.6487255878413,199,0,801
22,0.0,599,1,400
22,0.33245294633544187,597,3,400
22,0.6649058926708837,595,5,400
22,0.9973588390063256,594,4,402
22,1.3298117853417675,593,5,402
22,1.6622647316772095,591,6,403
22,1.9947176780126512,590,7,403
22,2.327170624348093,590,7,403
22,2.659623570683535,585,12,403
22,2.992076517018977,584,11,405
22,3.324529463354419,583,12,405
22,3.6569824096898604,582,12,406
22,3.9894353560253024,582,12,406
22,4.321888302360744,581,13,406
22,4.654341248696186,579,15,406
22,4.986794195031628,578,16,406
22,5.31924714136707,578,13,409
22,5.651700087702512,576,15,409
22,5.984153034037954,573,17,410
22,6.316605980373396,573,15,412
22,6.649058926708838,572,16,412
22,6.981511873044279,572,16,412
22,7.313964819379721,568,20,412
22,7.646417765715163,568,18,414
22,7.978870712050605,565,21,414
22,8.311323658386046,564,20,416
22,8.643776604721488,564,19,417
22,8.97622955105693,564,17,419
22,9.308682497392372,563,18,419
22,9.641135443727814,560,20,420
22,9.973588390063256,559,19,422
22,10.306041336398698,558,19,423
22,10.63849428273414,557,19,424
22,10.970947229069582,556,19,425
22,11.303400175405024,553,21,426
22,11.635853121740466,553,21,426
22,11.968306068075908,550,23,427
22,12.30075901441135,549,21,430
22,12.633211960746792,547,21,432
22,12.965664907082234,546,20,434
22,13.298117853417676,544,21,435
22,13.630570799753116,544,20,436
22,13.963023746088558,543,19,438
22,14.295476692424,540,20,440
22,14.627929638759442,538,20,442
22,14.960382585094884,534,23,443
22,15.292835531430326,532,24,444
22,15.625288477765768,530,25,445
22,15.95774142410121,530,24,446
22,16.29019437043665,529,21,450
22,16.622647316772092,526,22,452
22,16.955100263107536,526,20,454
22,17.287553209442976,525,20,455
22,17.62000615577842,524,20,456
22,17.95245910211386,520,23,457
22,18.284912048449304,518,24,458
22,18.617364994784744,517,23,460
22,18.949817941120187,516,23,461
22,19.282270887455628,512,26,462
22,19.61472383379107,511,24,465
22,19.94717678012651,511,20,469
22,20.279629726461955,509,21,470
22,20.612082672797396,508,19,473
22,20.94453561913284,506,21,473
22,21.27698856546828,502,23,475
22,21.60944151180372,501,22,477
22,21.941894458139164,500,22,478
22,22.274347404474604,498,23,479
22,22.606800350810047,497,22,481
22,22.939253297145488,496,23,481
22,23.27170624348093,494,23,483
22,23.60415918981637,494,20,486
22,23.936612136151815,493,21,486
22,24.269065082487256,491,19,490
22,24.6015180288227,490,19,491
22,24.93397097515814,486,22,492
22,25.266423921493583,482,23,495
22,25.598876867829023,481,23,496
22,25.931329814164467,477,26,497
22,26.263782760499907,475,26,499
22,26.59623570683535,474,24,502
22,26.92868865317079,473,24,503
22,27.26114159950623,472,21,507
22,27.593594545841675,472,21,507
22,27.926047492177116,470,23,507
22,28.25850043851256,468,25,507
22,28.590953384848,465,26,509
22,28.923406331183443,462,28,510
22,29.255859277518883,459,30,511
22,29.588312223854327,455,33,512
22,29.920765170189767,454,30,516
22,30.25321811652521,450,33,517
22,30.58567106286065,447,34,519
22,30.918124009196095,443,36,521
22,31.250576955531535,435,42,523
22,31.58302990186698,428,45,527
22,31.91548284820242,424,45,531
22,32.24793579453786,422,46,532
22,32.5803887408733,419,47,534
22,32.91284168720875,416,44,540
22,33.245294633544184,414,44,542
22,33.57774757987963,409,48,543
22,33.91020052621507,406,46,548
22,34.242653472550515,402,45,553
22,34.57510641888595,396,49,555
22,34.907559365221395,390,48,562
22,35.24001231155684,386,51,563
22,35.57246525789228,381,53,566
22,35.90491820422772,377,54,569
22,36.23737115056316,374,50,576
22,36.56982409689861,371,51,578
22,36.90227704323405,371,45,584
22,37.23472998956949,369,45,586
22,37.56718293590493,368,45,587
22,37.899635882240375,366,43,591
22,38.23208882857581,362,45,593
22,38.564541774911255,359,45,596
22,38.8969947212467,357,43,600
22,39.22944766758214,355,42,603
22,39.56190061391758,352,43,605
22,39.89435356025302,349,43,608
22,40.22680650658847,347,42,611
22,40.55925945292391,347,38,615
22,40.89171239925935,343,41,616
22,41.22416534559479,341,42,617
22,41.556618291930235,340,42,618
22,41.88907123826568,339,39,622
22,42.221524184601115,337,38,625
22,42.55397713093656,336,35,629
22,42.886430077272,334,37,629
22,43.21888302360744,332,38,630
22,43.55133596994288,331,35,634
22,43.88378891627833,329,35,636
22,44.21624186261377,327,37,636
22,44.54869480894921,326,36,638
22,44.88114775528465,325,34,641
22,45.213600701620095,324,34,642
22,45.54605364795554,323,35,642
22,45.878506594290975,322,35,643
22,46.21095954062642,321,36,643
22,46.54341248696186,321,32,647
22,46.87586543329731,317,33,650
22,47.20831837963274,316,34,650
22,47.54077132596819,316,32,652
22,47.87322427230363,315,32,653
22,48.20567721863907,313,32,655
22,48.53813016497451,311,32,657
22,48.870583111309955,309,33,658
22,49.2030360576454,308,31,661
22,49.535489003980835,306,32,662
22,49.86794195031628,304,30,666
22,50.20039489665172,302,29,669
22,50.53284784298717,301,29,670
22,50.8653007893226,299,29,672
22,51.19775373565805,298,29,673
22,51.53020668199349,296,30,674
22,51.862659628328935,293,27,680
22,52.19511257466437,289,27,684
22,52.527565520999815,289,24,687
22,52.86001846733526,288,22,690
22,53.1924714136707,288,21,691
22,53.52492436000614,287,21,692
22,53.85737730634158,285,22,693
22,54.18983025267703,284,20,696
22,54.52228319901246,281,23,696
22,54.85473614534791,279,23,698
22,55.18718909168335,278,23,699
22,55.519642038018794,277,21,702
22,55.85209498435423,277,18,705
22,56.184547930689675,276,18,706
22,56.51700087702512,276,17,707
22,56.84945382336056,276,17,707
22,57.181906769696,273,20,707
22,57.51435971603144,273,17,710
22,57.84681266236689,273,16,711
22,58.17926560870233,273,16,711
22,58.51171855503777,271,17,712
22,58.84417150137321,270,18,712
22,59.176624447708654,270,14,716
22,59.50907739404409,270,14,716
22,59.841530340379535,269,14,717
22,60.17398328671498,268,14,718
22,60.50643623305042,267,15,718
22,60.83888917938586,266,14,720
22,61.1713421257213,264,15,721
22,61.50379507205675,263,12,725
22,61.83624801839219,263,11,726
22,62.16870096472763,263,10,727
22,62.50115391106307,263,10,727
22,62.833606857398514,263,9,728
22,63.16605980373396,261,11,728
22,63.498512750069395,261,11,728
22,63.83096569640484,261,11,728
22,64.16341864274028,261,11,728
22,64.49587158907572,260,10,730
22,64.82832453541117,259,11,730
22,65.1607774817466,259,10,731
22,65.49323042808204,259,8,733
22,65.8256833744175,259,7,734
22,66.15813632075293,257,9,734
22,66.49058926708837,257,9,734
22,66.82304221342382,256,10,734
22,67.15549515975925,256,9,735
22,67.4879481060947,256,9,735
22,67.82040105243014,255,9,736
22,68.15285399876558,255,8,737
22,68.48530694510103,255,7,738
