rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
83,"102,83",2,0.002,2,3.124339071665264,7.845933857858448,3,1,1.0
84,"102,84",32,0.032,11,12.227777044829201,41.08762492752236,63,1,1.0
85,"102,85",247,0.247,27,69.46627019334021,144.16425917385698,493,2,2.0
86,"102,86",3,0.003,3,5.8189461070562665,8.493290930502749,5,2,2.0
87,"102,87",1,0.001,1,0.0,1.423386772704928,1,0,0.0
88,"102,88",2,0.002,2,3.1569001739351816,10.589454991280393,3,1,1.0
89,"102,89",1,0.001,1,0.0,1.8126601092402368,1,0,0.0
90,"102,90",3,0.003,2,0.8026687716987364,4.479353741588268,5,1,1.0
91,"102,91",1,0.001,1,0.0,1.5048856740345826,1,0,0.0
92,"102,92",3,0.003,3,2.6832543371185547,4.951093918620985,5,2,2.0
93,"102,93",1,0.001,1,0.0,1.0331985672696555,1,0,0.0
94,"102,94",5,0.005,3,9.613885699837859,10.934928609585675,9,3,3.0
95,"102,95",1,0.001,1,0.0,5.872186126865984,1,0,0.0
96,"102,96",1,0.001,1,0.0,1.0367463486253445,1,0,0.0
97,"102,97",418,0.418,80,42.894249097909324,85.09849046528316,835,2,2.0
98,"102,98",1,0.001,1,0.0,0.8952312838304622,1,0,0.0
99,"102,99",414,0.414,69,37.810453067470654,84.58665322297178,827,2,2.0
100,"102,100",1,0.001,1,0.0,2.7497704003382086,1,0,0.0
101,"102,101",1,0.001,1,0.0,5.352729041477095,1,0,0.0
102,"102,102",1,0.001,1,0.0,1.929896878936313,1,0,0.0
103,"102,103",1,0.001,1,0.0,1.5394998837219784,1,0,0.0
104,"102,104",5,0.005,4,2.276253711994837,8.496178192138734,9,1,1.0
105,"102,105",1,0.001,1,0.0,2.0818435981896664,1,0,0.0
106,"102,106",370,0.37,62,30.862531104936636,105.73395565658137,739,1,1.0
107,"102,107",290,0.29,33,34.88214710154573,83.31599483425393,579,6,6.0
108,"102,108",417,0.417,64,30.99271485214384,93.75096906866071,833,6,6.0
109,"102,109",3,0.003,3,1.152753822884234,4.045670736855769,5,1,1.0
110,"102,110",1,0.001,1,0.0,1.9472690919628621,1,0,0.0
111,"102,111",1,0.001,1,0.0,2.4359904414333915,1,0,0.0
112,"102,112",329,0.329,32,24.809620662275467,99.9782335443623,657,1,1.0
113,"102,113",351,0.351,40,61.75494133633183,121.39816811784132,701,5,5.0
114,"102,114",8,0.008,4,4.94840724449628,10.863031475837436,15,1,1.0
115,"102,115",1,0.001,1,0.0,6.333562323883814,1,0,0.0
116,"102,116",337,0.337,69,34.71412261079901,105.44093524763736,673,3,3.0
117,"102,117",2,0.002,2,0.18143885912272226,4.071287913446524,3,1,1.0
118,"102,118",2,0.002,2,4.687797617175467,10.015226194110934,3,1,1.0
119,"102,119",1,0.001,1,0.0,3.4082694445618698,1,0,0.0
120,"102,120",1,0.001,1,0.0,1.3440947601149997,1,0,0.0
121,"102,121",3,0.003,2,2.322623658025598,6.778184074033813,5,1,1.0
122,"102,122",1,0.001,1,0.0,1.2778049947855623,1,0,0.0
123,"102,123",11,0.011,6,22.476517648861268,26.995686345983604,21,1,1.0
124,"102,124",1,0.001,1,0.0,1.731868259382885,1,0,0.0
125,"102,125",276,0.276,47,15.862625891663873,72.0514576254846,551,3,3.0
126,"102,126",4,0.004,3,0.8891892953734899,11.636230272634098,7,1,1.0
127,"102,127",343,0.343,43,58.536169424430376,88.68308297786544,685,2,2.0
128,"102,128",2,0.002,2,0.24686320994988417,6.854423025220886,3,1,1.0
129,"102,129",1,0.001,1,0.0,2.3715421093341122,1,0,0.0
130,"102,130",1,0.001,1,0.0,0.02577960214676577,1,0,0.0
131,"102,131",1,0.001,1,0.0,0.1406924622456115,1,0,0.0
132,"102,132",266,0.266,53,28.76706409619912,85.58599439468522,531,2,2.0
133,"102,133",3,0.003,2,0.22406264184109226,6.178220481589382,5,2,2.0
134,"102,134",1,0.001,1,0.0,5.947139376589383,1,0,0.0
135,"102,135",1,0.001,1,0.0,2.1655647909985056,1,0,0.0
136,"102,136",2,0.002,2,3.6504665848108746,10.333379839063511,3,1,1.0
137,"102,137",10,0.01,6,3.8477356805381424,13.22416628745249,19,1,1.0
138,"102,138",1,0.001,1,0.0,0.1424617983107895,1,0,0.0
139,"102,139",1,0.001,1,0.0,1.3790488076565317,1,0,0.0
140,"102,140",1,0.001,1,0.0,3.6075826664781454,1,0,0.0
141,"102,141",271,0.271,38,57.98488077243813,91.1899904939508,541,3,3.0
142,"102,142",2,0.002,2,3.047249836661677,6.389819423289118,3,1,1.0
143,"102,143",1,0.001,1,0.0,0.46945776637497855,1,0,0.0
144,"102,144",1,0.001,1,0.0,6.950436457149244,1,0,0.0
145,"102,145",401,0.401,74,48.754618757524774,85.47100900545064,801,2,2.0
146,"102,146",1,0.001,1,0.0,1.2927328473149289,1,0,0.0
147,"102,147",1,0.001,1,0.0,0.8692088992920289,1,0,0.0
148,"102,148",28,0.028,10,9.819355364526015,25.672752881053132,55,1,1.0
149,"102,149",1,0.001,1,0.0,0.7433544081381258,1,0,0.0
150,"102,150",401,0.401,64,37.294301853640654,85.29943174595506,801,7,7.0
151,"102,151",2,0.002,2,0.09672538119068065,2.635503871714011,3,1,1.0
152,"102,152",3,0.003,2,1.5005253387174171,5.22993053085708,5,2,2.0
153,"102,153",1,0.001,1,0.0,2.880328780016614,1,0,0.0
154,"102,154",29,0.029,5,3.292902798902915,38.36531346577705,57,3,3.0
155,"102,155",4,0.004,2,7.850419267805729,12.758949535090972,7,1,1.0
156,"102,156",6,0.006,5,4.377944823830276,6.4536438299797565,11,2,2.0
157,"102,157",5,0.005,3,2.670081743472903,6.85534003760541,9,2,2.0
158,"102,158",1,0.001,1,0.0,1.3137580467026355,1,0,0.0
159,"102,159",1,0.001,1,0.0,5.424254887481927,1,0,0.0
160,"102,160",3,0.003,3,2.5554597453133145,7.285833432609177,5,1,1.0
161,"102,161",1,0.001,1,0.0,1.9894901680455404,1,0,0.0
162,"102,162",4,0.004,3,0.4307955430482985,2.152588504340962,7,2,2.0
163,"102,163",4,0.004,4,2.52062616351731,5.728704060297488,7,3,3.0
164,"102,164",321,0.321,41,75.64279310285508,107.86865224371961,641,3,3.0
165,"102,165",1,0.001,1,0.0,5.366445246774662,1,0,0.0
166,"102,166",247,0.247,39,57.25063438615211,117.37872043332526,493,2,2.0
167,"102,167",3,0.003,3,0.11246771867641532,2.200698188391034,5,2,2.0
168,"102,168",17,0.017,6,10.190182402185576,24.924555653414483,33,1,1.0
169,"102,169",1,0.001,1,0.0,0.06944080630360903,1,0,0.0
170,"102,170",2,0.002,2,1.0553131450371183,3.1446962653927715,3,1,1.0
171,"102,171",2,0.002,2,2.4137026251422644,5.537884236426619,3,1,1.0
172,"102,172",1,0.001,1,0.0,0.8306152709267193,1,0,0.0
173,"102,173",1,0.001,1,0.0,1.9624290503686852,1,0,0.0
174,"102,174",1,0.001,1,0.0,0.15012312311470943,1,0,0.0
175,"102,175",365,0.365,52,49.43583701803569,104.96080533533447,729,6,6.0
176,"102,176",1,0.001,1,0.0,0.6144060609460921,1,0,0.0
177,"102,177",1,0.001,1,0.0,1.1760274996903688,1,0,0.0
178,"102,178",1,0.001,1,0.0,0.10913665188006669,1,0,0.0
179,"102,179",243,0.243,46,29.92438930721052,63.98976884372705,485,4,4.0
180,"102,180",1,0.001,1,0.0,2.0463543362658996,1,0,0.0
181,"102,181",1,0.001,1,0.0,1.1304398259202109,1,0,0.0
182,"102,182",2,0.002,2,0.5024661272164039,1.4474689805775944,3,1,1.0
183,"102,183",2,0.002,2,2.589500846238379,3.2469726133723618,3,1,1.0
184,"102,184",17,0.017,9,5.161513001576893,11.909429410992235,33,3,3.0
185,"102,185",1,0.001,1,0.0,0.45557920652245,1,0,0.0
186,"102,186",388,0.388,69,34.97586878814113,79.13136504436838,775,13,13.0
187,"102,187",1,0.001,1,0.0,5.027735177643993,1,0,0.0
188,"102,188",323,0.323,36,30.027001127813772,101.90401105077099,645,4,4.0
189,"102,189",386,0.386,97,30.69803376922516,75.54571343242519,771,5,5.0
190,"102,190",26,0.026,12,12.59789227648691,28.284591436579774,51,1,1.0
191,"102,191",1,0.001,1,0.0,0.10468520522102046,1,0,0.0
192,"102,192",4,0.004,3,2.0017211385071154,8.504317492527129,7,3,3.0
193,"102,193",2,0.002,2,0.6434635441947871,2.0339284072592214,3,1,1.0
194,"102,194",13,0.013,7,9.636921449488753,16.642711479264577,25,5,5.0
195,"102,195",1,0.001,1,0.0,2.6576572591957204,1,0,0.0
196,"102,196",1,0.001,1,0.0,2.0684370728978965,1,0,0.0
197,"102,197",367,0.367,51,39.67514480122759,139.10187376877974,733,3,3.0
198,"102,198",2,0.002,2,1.64923203541353,3.6551693141555868,3,1,1.0
199,"102,199",370,0.37,51,39.626803999011045,107.50451903653529,739,3,3.0
