rep,t,S,I,R
0,9.153529745156394,299,0,701
0,9.277226093063913,299,0,701
0,9.400922440971431,299,0,701
0,9.52461878887895,299,0,701
0,9.648315136786469,299,0,701
0,9.772011484693987,299,0,701
0,9.895707832601508,299,0,701
0,10.019404180509026,299,0,701
0,10.143100528416545,299,0,701
0,10.266796876324063,299,0,701
0,10.390493224231582,299,0,701
0,10.5141895721391,299,0,701
0,10.63788592004662,299,0,701
0,10.76158226795414,299,0,701
0,10.885278615861658,299,0,701
0,11.008974963769177,299,0,701
0,11.132671311676695,299,0,701
0,11.256367659584214,299,0,701
0,11.380064007491733,299,0,701
0,11.503760355399251,299,0,701
0,11.62745670330677,299,0,701
0,11.75115305121429,299,0,701
0,11.874849399121809,299,0,701
0,11.998545747029327,299,0,701
0,12.122242094936846,299,0,701
0,12.245938442844365,299,0,701
0,12.369634790751883,299,0,701
0,12.493331138659402,299,0,701
0,12.617027486566922,299,0,701
0,12.74072383447444,299,0,701
0,12.86442018238196,299,0,701
0,12.988116530289478,299,0,701
0,13.111812878196996,299,0,701
0,13.235509226104515,299,0,701
0,13.359205574012034,299,0,701
0,13.482901921919552,299,0,701
0,13.606598269827073,299,0,701
0,13.730294617734591,299,0,701
0,13.85399096564211,299,0,701
0,13.977687313549628,299,0,701
0,14.101383661457147,299,0,701
0,14.225080009364666,299,0,701
0,14.348776357272184,299,0,701
0,14.472472705179705,299,0,701
0,14.596169053087223,299,0,701
0,14.719865400994742,299,0,701
0,14.84356174890226,299,0,701
0,14.967258096809779,299,0,701
0,15.090954444717298,299,0,701
0,15.214650792624816,299,0,701
0,15.338347140532335,299,0,701
0,15.462043488439855,299,0,701
0,15.585739836347374,299,0,701
0,15.709436184254892,299,0,701
0,15.833132532162411,299,0,701
0,15.95682888006993,299,0,701
0,16.08052522797745,299,0,701
0,16.20422157588497,299,0,701
0,16.327917923792487,299,0,701
0,16.451614271700006,299,0,701
0,16.575310619607524,299,0,701
0,16.699006967515043,299,0,701
0,16.82270331542256,299,0,701
0,16.94639966333008,299,0,701
0,17.0700960112376,299,0,701
0,17.193792359145117,299,0,701
0,17.317488707052636,299,0,701
0,17.441185054960155,299,0,701
0,17.564881402867673,299,0,701
0,17.688577750775192,299,0,701
0,17.812274098682714,299,0,701
0,17.935970446590233,299,0,701
0,18.05966679449775,299,0,701
0,18.18336314240527,299,0,701
0,18.30705949031279,299,0,701
0,18.430755838220307,299,0,701
0,18.554452186127826,299,0,701
0,18.678148534035344,299,0,701
0,18.801844881942863,299,0,701
0,18.92554122985038,299,0,701
0,19.0492375777579,299,0,701
0,19.17293392566542,299,0,701
0,19.296630273572937,299,0,701
0,19.420326621480456,299,0,701
0,19.544022969387974,299,0,701
0,19.667719317295496,299,0,701
0,19.791415665203015,299,0,701
0,19.915112013110534,299,0,701
0,20.038808361018052,299,0,701
0,20.16250470892557,299,0,701
0,20.28620105683309,299,0,701
0,20.409897404740608,299,0,701
0,20.533593752648127,299,0,701
0,20.657290100555645,299,0,701
0,20.780986448463164,299,0,701
0,20.904682796370682,299,0,701
0,21.0283791442782,299,0,701
0,21.15207549218572,299,0,701
0,21.27577184009324,299,0,701
0,21.399468188000757,299,0,701
0,21.52316453590828,299,0,701
0,21.646860883815798,299,0,701
0,21.770557231723316,299,0,701
0,21.894253579630835,299,0,701
0,22.017949927538353,299,0,701
0,22.141646275445872,299,0,701
0,22.26534262335339,299,0,701
0,22.38903897126091,299,0,701
0,22.512735319168428,299,0,701
0,22.636431667075946,299,0,701
0,22.760128014983465,299,0,701
0,22.883824362890984,299,0,701
0,23.007520710798502,299,0,701
0,23.13121705870602,299,0,701
0,23.25491340661354,299,0,701
0,23.37860975452106,299,0,701
0,23.50230610242858,299,0,701
0,23.6260024503361,299,0,701
0,23.749698798243617,299,0,701
0,23.873395146151136,299,0,701
0,23.997091494058655,299,0,701
0,24.120787841966173,299,0,701
0,24.244484189873692,299,0,701
0,24.36818053778121,299,0,701
0,24.49187688568873,299,0,701
0,24.615573233596248,299,0,701
0,24.739269581503766,299,0,701
0,24.862965929411285,299,0,701
0,24.986662277318803,299,0,701
0,25.110358625226322,299,0,701
0,25.234054973133844,299,0,701
0,25.357751321041363,299,0,701
0,25.48144766894888,299,0,701
0,25.6051440168564,299,0,701
0,25.72884036476392,299,0,701
0,25.852536712671437,299,0,701
0,25.976233060578956,299,0,701
0,26.099929408486474,299,0,701
0,26.223625756393993,299,0,701
0,26.34732210430151,299,0,701
0,26.47101845220903,299,0,701
0,26.59471480011655,299,0,701
0,26.718411148024067,299,0,701
0,26.842107495931586,299,0,701
0,26.965803843839105,299,0,701
0,27.089500191746627,299,0,701
0,27.213196539654145,299,0,701
0,27.336892887561664,299,0,701
0,27.460589235469183,299,0,701
0,27.5842855833767,299,0,701
0,27.70798193128422,299,0,701
0,27.83167827919174,299,0,701
0,27.955374627099257,299,0,701
0,28.079070975006776,299,0,701
0,28.202767322914294,299,0,701
0,28.326463670821813,299,0,701
0,28.45016001872933,299,0,701
0,28.57385636663685,299,0,701
0,28.69755271454437,299,0,701
0,28.821249062451887,299,0,701
0,28.94494541035941,299,0,701
0,29.068641758266928,299,0,701
0,29.192338106174446,299,0,701
0,29.316034454081965,299,0,701
0,29.439730801989484,299,0,701
0,29.563427149897002,299,0,701
0,29.68712349780452,299,0,701
0,29.81081984571204,299,0,701
0,29.934516193619558,299,0,701
0,30.058212541527077,299,0,701
0,30.181908889434595,299,0,701
0,30.305605237342114,299,0,701
0,30.429301585249632,299,0,701
0,30.55299793315715,299,0,701
0,30.67669428106467,299,0,701
0,30.800390628972192,299,0,701
0,30.92408697687971,299,0,701
0,31.04778332478723,299,0,701
0,31.171479672694748,299,0,701
0,31.295176020602266,299,0,701
0,31.418872368509785,299,0,701
0,31.542568716417303,299,0,701
0,31.666265064324822,299,0,701
0,31.78996141223234,299,0,701
0,31.91365776013986,299,0,701
0,32.03735410804738,299,0,701
0,32.1610504559549,299,0,701
0,32.28474680386242,299,0,701
0,32.40844315176994,299,0,701
0,32.532139499677456,299,0,701
0,32.655835847584974,299,0,701
0,32.77953219549249,299,0,701
0,32.90322854340001,299,0,701
0,33.02692489130753,299,0,701
0,33.15062123921505,299,0,701
0,33.27431758712257,299,0,701
0,33.398013935030086,299,0,701
0,33.521710282937605,299,0,701
0,33.64540663084512,299,0,701
0,33.76910297875264,299,0,701
0,33.89279932666016,299,0,701
0,34.01649567456768,299,0,701
0,34.1401920224752,299,0,701
0,34.263888370382716,299,0,701
0,34.387584718290235,299,0,701
0,34.51128106619775,299,0,701
0,34.63497741410527,299,0,701
0,34.75867376201279,299,0,701
0,34.88237010992031,299,0,701
0,35.00606645782783,299,0,701
0,35.129762805735346,299,0,701
0,35.253459153642865,299,0,701
0,35.377155501550384,299,0,701
0,35.50085184945791,299,0,701
0,35.62454819736543,299,0,701
0,35.74824454527295,299,0,701
0,35.871940893180465,299,0,701
0,35.995637241087984,299,0,701
0,36.1193335889955,299,0,701
0,36.24302993690302,299,0,701
0,36.36672628481054,299,0,701
0,36.49042263271806,299,0,701
0,36.61411898062558,299,0,701
0,36.737815328533095,299,0,701
0,36.861511676440614,299,0,701
0,36.98520802434813,299,0,701
0,37.10890437225565,299,0,701
0,37.23260072016317,299,0,701
0,37.35629706807069,299,0,701
0,37.47999341597821,299,0,701
0,37.603689763885725,299,0,701
0,37.727386111793244,299,0,701
0,37.85108245970076,299,0,701
0,37.97477880760828,299,0,701
0,38.0984751555158,299,0,701
0,38.22217150342332,299,0,701
0,38.34586785133084,299,0,701
0,38.469564199238356,299,0,701
0,38.593260547145874,299,0,701
0,38.71695689505339,299,0,701
0,38.84065324296091,299,0,701
0,38.96434959086843,299,0,701
0,39.08804593877595,299,0,701
0,39.211742286683474,299,0,701
0,39.33543863459099,299,0,701
0,39.45913498249851,299,0,701
0,39.58283133040603,299,0,701
0,39.70652767831355,299,0,701
0,39.83022402622107,299,0,701
0,39.953920374128586,299,0,701
0,40.077616722036105,299,0,701
0,40.20131306994362,299,0,701
0,40.32500941785114,299,0,701
0,40.44870576575866,299,0,701
0,40.57240211366618,299,0,701
0,40.6960984615737,299,0,701
0,40.819794809481216,299,0,701
0,40.943491157388735,299,0,701
0,41.06718750529625,299,0,701
0,41.19088385320377,299,0,701
0,41.31458020111129,299,0,701
0,41.43827654901881,299,0,701
0,41.56197289692633,299,0,701
0,41.685669244833846,299,0,701
0,41.809365592741365,299,0,701
0,41.933061940648884,299,0,701
0,42.0567582885564,299,0,701
0,42.18045463646392,299,0,701
0,42.30415098437144,299,0,701
0,42.42784733227896,299,0,701
0,42.55154368018648,299,0,701
0,42.675240028093995,299,0,701
0,42.798936376001514,299,0,701
0,42.92263272390904,299,0,701
0,43.04632907181656,299,0,701
0,43.17002541972408,299,0,701
0,43.293721767631595,299,0,701
0,43.417418115539114,299,0,701
0,43.54111446344663,299,0,701
0,43.66481081135415,299,0,701
0,43.78850715926167,299,0,701
0,43.91220350716919,299,0,701
0,44.03589985507671,299,0,701
0,44.159596202984225,299,0,701
0,44.283292550891744,299,0,701
0,44.40698889879926,299,0,701
0,44.53068524670678,299,0,701
0,44.6543815946143,299,0,701
0,44.77807794252182,299,0,701
0,44.90177429042934,299,0,701
0,45.025470638336856,299,0,701
0,45.149166986244374,299,0,701
0,45.27286333415189,299,0,701
0,45.39655968205941,299,0,701
0,45.52025602996693,299,0,701
0,45.64395237787445,299,0,701
0,45.76764872578197,299,0,701
0,45.891345073689486,299,0,701
0,46.015041421597005,299,0,701
0,46.13873776950452,299,0,701
0,46.26243411741204,299,0,701
0,46.38613046531956,299,0,701
0,46.50982681322708,299,0,701
0,46.633523161134605,299,0,701
0,46.75721950904212,299,0,701
0,46.88091585694964,299,0,701
0,47.00461220485716,299,0,701
0,47.12830855276468,299,0,701
0,47.2520049006722,299,0,701
0,47.375701248579716,299,0,701
0,47.499397596487235,299,0,701
0,47.62309394439475,299,0,701
0,47.74679029230227,299,0,701
0,47.87048664020979,299,0,701
0,47.99418298811731,299,0,701
0,48.11787933602483,299,0,701
0,48.241575683932346,299,0,701
0,48.365272031839865,299,0,701
0,48.488968379747384,299,0,701
0,48.6126647276549,299,0,701
0,48.73636107556242,299,0,701
0,48.86005742346994,299,0,701
0,48.98375377137746,299,0,701
0,49.10745011928498,299,0,701
0,49.231146467192495,299,0,701
0,49.354842815100014,299,0,701
1,0.0,299,1,700
1,0.12369634790751884,299,1,700
1,0.24739269581503767,299,1,700
1,0.3710890437225565,299,1,700
1,0.49478539163007534,299,1,700
1,0.6184817395375942,299,1,700
1,0.742178087445113,299,1,700
1,0.8658744353526319,299,0,701
1,0.9895707832601507,299,0,701
1,1.1132671311676696,299,0,701
1,1.2369634790751884,299,0,701
1,1.3606598269827073,299,0,701
1,1.484356174890226,299,0,701
1,1.608052522797745,299,0,701
1,1.7317488707052637,299,0,701
1,1.8554452186127826,299,0,701
1,1.9791415665203014,299,0,701
1,2.10283791442782,299,0,701
1,2.2265342623353392,299,0,701
1,2.350230610242858,299,0,701
1,2.473926958150377,299,0,701
1,2.5976233060578955,299,0,701
1,2.7213196539654145,299,0,701
1,2.845016001872933,299,0,701
1,2.968712349780452,299,0,701
1,3.0924086976879708,299,0,701
1,3.21610504559549,299,0,701
1,3.3398013935030084,299,0,701
1,3.4634977414105275,299,0,701
1,3.587194089318046,299,0,701
1,3.710890437225565,299,0,701
1,3.8345867851330837,299,0,701
1,3.9582831330406028,299,0,701
1,4.081979480948122,299,0,701
1,4.20567582885564,299,0,701
1,4.329372176763159,299,0,701
1,4.4530685246706785,299,0,701
1,4.576764872578197,299,0,701
1,4.700461220485716,299,0,701
1,4.824157568393234,299,0,701
1,4.947853916300754,299,0,701
1,5.071550264208272,299,0,701
1,5.195246612115791,299,0,701
1,5.31894296002331,299,0,701
1,5.442639307930829,299,0,701
1,5.566335655838348,299,0,701
1,5.690032003745866,299,0,701
1,5.813728351653385,299,0,701
1,5.937424699560904,299,0,701
1,6.061121047468423,299,0,701
1,6.1848173953759416,299,0,701
1,6.308513743283461,299,0,701
1,6.43221009119098,299,0,701
1,6.555906439098498,299,0,701
1,6.679602787006017,299,0,701
1,6.803299134913536,299,0,701
1,6.926995482821055,299,0,701
1,7.0506918307285735,299,0,701
1,7.174388178636092,299,0,701
1,7.298084526543612,299,0,701
1,7.42178087445113,299,0,701
1,7.545477222358649,299,0,701
1,7.669173570266167,299,0,701
1,7.792869918173687,299,0,701
1,7.9165662660812055,299,0,701
1,8.040262613988725,299,0,701
1,8.163958961896244,299,0,701
1,8.287655309803762,299,0,701
1,8.41135165771128,299,0,701
1,8.5350480056188,299,0,701
1,8.658744353526318,299,0,701
1,8.782440701433837,299,0,701
1,8.906137049341357,299,0,701
1,9.029833397248876,299,0,701
1,9.153529745156394,299,0,701
1,9.277226093063913,299,0,701
1,9.400922440971431,299,0,701
1,9.52461878887895,299,0,701
1,9.648315136786469,299,0,701
1,9.772011484693987,299,0,701
1,9.895707832601508,299,0,701
1,10.019404180509026,299,0,701
1,10.143100528416545,299,0,701
1,10.266796876324063,299,0,701
1,10.390493224231582,299,0,701
1,10.5141895721391,299,0,701
1,10.63788592004662,299,0,701
1,10.76158226795414,299,0,701
1,10.885278615861658,299,0,701
1,11.008974963769177,299,0,701
1,11.132671311676695,299,0,701
1,11.256367659584214,299,0,701
1,11.380064007491733,299,0,701
1,11.503760355399251,299,0,701
1,11.62745670330677,299,0,701
1,11.75115305121429,299,0,701
1,11.874849399121809,299,0,701
1,11.998545747029327,299,0,701
1,12.122242094936846,299,0,701
1,12.245938442844365,299,0,701
1,12.369634790751883,299,0,701
1,12.493331138659402,299,0,701
1,12.617027486566922,299,0,701
1,12.74072383447444,299,0,701
1,12.86442018238196,299,0,701
1,12.988116530289478,299,0,701
1,13.111812878196996,299,0,701
1,13.235509226104515,299,0,701
1,13.359205574012034,299,0,701
1,13.482901921919552,299,0,701
1,13.606598269827073,299,0,701
1,13.730294617734591,299,0,701
1,13.85399096564211,299,0,701
1,13.977687313549628,299,0,701
1,14.101383661457147,299,0,701
1,14.225080009364666,299,0,701
1,14.348776357272184,299,0,701
1,14.472472705179705,299,0,701
1,14.596169053087223,299,0,701
1,14.719865400994742,299,0,701
1,14.84356174890226,299,0,701
1,14.967258096809779,299,0,701
1,15.090954444717298,299,0,701
1,15.214650792624816,299,0,701
1,15.338347140532335,299,0,701
1,15.462043488439855,299,0,701
1,15.585739836347374,299,0,701
1,15.709436184254892,299,0,701
1,15.833132532162411,299,0,701
1,15.95682888006993,299,0,701
1,16.08052522797745,299,0,701
1,16.20422157588497,299,0,701
1,16.327917923792487,299,0,701
1,16.451614271700006,299,0,701
1,16.575310619607524,299,0,701
1,16.699006967515043,299,0,701
1,16.82270331542256,299,0,701
1,16.94639966333008,299,0,701
1,17.0700960112376,299,0,701
1,17.193792359145117,299,0,701
1,17.317488707052636,299,0,701
1,17.441185054960155,299,0,701
1,17.564881402867673,299,0,701
1,17.688577750775192,299,0,701
1,17.812274098682714,299,0,701
1,17.935970446590233,299,0,701
1,18.05966679449775,299,0,701
1,18.18336314240527,299,0,701
1,18.30705949031279,299,0,701
1,18.430755838220307,299,0,701
1,18.554452186127826,299,0,701
1,18.678148534035344,299,0,701
1,18.801844881942863,299,0,701
1,18.92554122985038,299,0,701
1,19.0492375777579,299,0,701
1,19.17293392566542,299,0,701
1,19.296630273572937,299,0,701
1,19.420326621480456,299,0,701
1,19.544022969387974,299,0,701
1,19.667719317295496,299,0,701
1,19.791415665203015,299,0,701
1,19.915112013110534,299,0,701
1,20.038808361018052,299,0,701
1,20.16250470892557,299,0,701
1,20.28620105683309,299,0,701
1,20.409897404740608,299,0,701
1,20.533593752648127,299,0,701
1,20.657290100555645,299,0,701
1,20.780986448463164,299,0,701
1,20.904682796370682,299,0,701
1,21.0283791442782,299,0,701
1,21.15207549218572,299,0,701
1,21.27577184009324,299,0,701
1,21.399468188000757,299,0,701
1,21.52316453590828,299,0,701
1,21.646860883815798,299,0,701
1,21.770557231723316,299,0,701
1,21.894253579630835,299,0,701
1,22.017949927538353,299,0,701
1,22.141646275445872,299,0,701
1,22.26534262335339,299,0,701
1,22.38903897126091,299,0,701
1,22.512735319168428,299,0,701
1,22.636431667075946,299,0,701
1,22.760128014983465,299,0,701
1,22.883824362890984,299,0,701
1,23.007520710798502,299,0,701
1,23.13121705870602,299,0,701
1,23.25491340661354,299,0,701
1,23.37860975452106,299,0,701
1,23.50230610242858,299,0,701
1,23.6260024503361,299,0,701
1,23.749698798243617,299,0,701
1,23.873395146151136,299,0,701
1,23.997091494058655,299,0,701
1,24.120787841966173,299,0,701
1,24.244484189873692,299,0,701
1,24.36818053778121,299,0,701
1,24.49187688568873,299,0,701
1,24.615573233596248,299,0,701
1,24.739269581503766,299,0,701
1,24.862965929411285,299,0,701
1,24.986662277318803,299,0,701
1,25.110358625226322,299,0,701
1,25.234054973133844,299,0,701
1,25.357751321041363,299,0,701
1,25.48144766894888,299,0,701
1,25.6051440168564,299,0,701
1,25.72884036476392,299,0,701
1,25.852536712671437,299,0,701
1,25.976233060578956,299,0,701
1,26.099929408486474,299,0,701
1,26.223625756393993,299,0,701
1,26.34732210430151,299,0,701
1,26.47101845220903,299,0,701
1,26.59471480011655,299,0,701
1,26.718411148024067,299,0,701
1,26.842107495931586,299,0,701
1,26.965803843839105,299,0,701
1,27.089500191746627,299,0,701
1,27.213196539654145,299,0,701
1,27.336892887561664,299,0,701
1,27.460589235469183,299,0,701
1,27.5842855833767,299,0,701
1,27.70798193128422,299,0,701
1,27.83167827919174,299,0,701
1,27.955374627099257,299,0,701
1,28.079070975006776,299,0,701
1,28.202767322914294,299,0,701
1,28.326463670821813,299,0,701
1,28.45016001872933,299,0,701
1,28.57385636663685,299,0,701
1,28.69755271454437,299,0,701
1,28.821249062451887,299,0,701
1,28.94494541035941,299,0,701
1,29.068641758266928,299,0,701
1,29.192338106174446,299,0,701
1,29.316034454081965,299,0,701
1,29.439730801989484,299,0,701
1,29.563427149897002,299,0,701
1,29.68712349780452,299,0,701
1,29.81081984571204,299,0,701
1,29.934516193619558,299,0,701
1,30.058212541527077,299,0,701
1,30.181908889434595,299,0,701
1,30.305605237342114,299,0,701
1,30.429301585249632,299,0,701
1,30.55299793315715,299,0,701
1,30.67669428106467,299,0,701
1,30.800390628972192,299,0,701
1,30.92408697687971,299,0,701
1,31.04778332478723,299,0,701
1,31.171479672694748,299,0,701
1,31.295176020602266,299,0,701
1,31.418872368509785,299,0,701
1,31.542568716417303,299,0,701
1,31.666265064324822,299,0,701
1,31.78996141223234,299,0,701
1,31.91365776013986,299,0,701
1,32.03735410804738,299,0,701
1,32.1610504559549,299,0,701
1,32.28474680386242,299,0,701
1,32.40844315176994,299,0,701
1,32.532139499677456,299,0,701
1,32.655835847584974,299,0,701
1,32.77953219549249,299,0,701
1,32.90322854340001,299,0,701
1,33.02692489130753,299,0,701
1,33.15062123921505,299,0,701
1,33.27431758712257,299,0,701
1,33.398013935030086,299,0,701
1,33.521710282937605,299,0,701
1,33.64540663084512,299,0,701
1,33.76910297875264,299,0,701
1,33.89279932666016,299,0,701
1,34.01649567456768,299,0,701
1,34.1401920224752,299,0,701
1,34.263888370382716,299,0,701
1,34.387584718290235,299,0,701
1,34.51128106619775,299,0,701
1,34.63497741410527,299,0,701
1,34.75867376201279,299,0,701
1,34.88237010992031,299,0,701
1,35.00606645782783,299,0,701
1,35.129762805735346,299,0,701
1,35.253459153642865,299,0,701
1,35.377155501550384,299,0,701
1,35.50085184945791,299,0,701
1,35.62454819736543,299,0,701
1,35.74824454527295,299,0,701
1,35.871940893180465,299,0,701
1,35.995637241087984,299,0,701
1,36.1193335889955,299,0,701
1,36.24302993690302,299,0,701
1,36.36672628481054,299,0,701
1,36.49042263271806,299,0,701
1,36.61411898062558,299,0,701
1,36.737815328533095,299,0,701
1,36.861511676440614,299,0,701
1,36.98520802434813,299,0,701
1,37.10890437225565,299,0,701
1,37.23260072016317,299,0,701
1,37.35629706807069,299,0,701
1,37.47999341597821,299,0,701
1,37.603689763885725,299,0,701
1,37.727386111793244,299,0,701
1,37.85108245970076,299,0,701
1,37.97477880760828,299,0,701
1,38.0984751555158,299,0,701
1,38.22217150342332,299,0,701
1,38.34586785133084,299,0,701
1,38.469564199238356,299,0,701
1,38.593260547145874,299,0,701
1,38.71695689505339,299,0,701
1,38.84065324296091,299,0,701
1,38.96434959086843,299,0,701
1,39.08804593877595,299,0,701
1,39.211742286683474,299,0,701
1,39.33543863459099,299,0,701
1,39.45913498249851,299,0,701
1,39.58283133040603,299,0,701
1,39.70652767831355,299,0,701
1,39.83022402622107,299,0,701
1,39.953920374128586,299,0,701
1,40.077616722036105,299,0,701
1,40.20131306994362,299,0,701
1,40.32500941785114,299,0,701
1,40.44870576575866,299,0,701
1,40.57240211366618,299,0,701
1,40.6960984615737,299,0,701
1,40.819794809481216,299,0,701
1,40.943491157388735,299,0,701
1,41.06718750529625,299,0,701
1,41.19088385320377,299,0,701
1,41.31458020111129,299,0,701
1,41.43827654901881,299,0,701
1,41.56197289692633,299,0,701
1,41.685669244833846,299,0,701
1,41.809365592741365,299,0,701
1,41.933061940648884,299,0,701
1,42.0567582885564,299,0,701
1,42.18045463646392,299,0,701
1,42.30415098437144,299,0,701
1,42.42784733227896,299,0,701
1,42.55154368018648,299,0,701
1,42.675240028093995,299,0,701
1,42.798936376001514,299,0,701
1,42.92263272390904,299,0,701
1,43.04632907181656,299,0,701
1,43.17002541972408,299,0,701
1,43.293721767631595,299,0,701
1,43.417418115539114,299,0,701
1,43.54111446344663,299,0,701
1,43.66481081135415,299,0,701
1,43.78850715926167,299,0,701
1,43.91220350716919,299,0,701
1,44.03589985507671,299,0,701
1,44.159596202984225,299,0,701
1,44.283292550891744,299,0,701
1,44.40698889879926,299,0,701
1,44.53068524670678,299,0,701
1,44.6543815946143,299,0,701
1,44.77807794252182,299,0,701
1,44.90177429042934,299,0,701
1,45.025470638336856,299,0,701
1,45.149166986244374,299,0,701
1,45.27286333415189,299,0,701
1,45.39655968205941,299,0,701
1,45.52025602996693,299,0,701
1,45.64395237787445,299,0,701
1,45.76764872578197,299,0,701
1,45.891345073689486,299,0,701
1,46.015041421597005,299,0,701
1,46.13873776950452,299,0,701
1,46.26243411741204,299,0,701
1,46.38613046531956,299,0,701
1,46.50982681322708,299,0,701
1,46.633523161134605,299,0,701
1,46.75721950904212,299,0,701
1,46.88091585694964,299,0,701
1,47.00461220485716,299,0,701
1,47.12830855276468,299,0,701
1,47.2520049006722,299,0,701
1,47.375701248579716,299,0,701
1,47.499397596487235,299,0,701
1,47.62309394439475,299,0,701
1,47.74679029230227,299,0,701
1,47.87048664020979,299,0,701
1,47.99418298811731,299,0,701
1,48.11787933602483,299,0,701
1,48.241575683932346,299,0,701
1,48.365272031839865,299,0,701
1,48.488968379747384,299,0,701
1,48.6126647276549,299,0,701
1,48.73636107556242,299,0,701
1,48.86005742346994,299,0,701
1,48.98375377137746,299,0,701
1,49.10745011928498,299,0,701
1,49.231146467192495,299,0,701
1,49.354842815100014,299,0,701
2,0.0,299,1,700
2,0.12369634790751884,299,1,700
2,0.24739269581503767,299,1,700
2,0.3710890437225565,299,1,700
2,0.49478539163007534,299,1,700
2,0.6184817395375942,299,1,700
2,0.742178087445113,299,1,700
2,0.8658744353526319,299,1,700
2,0.9895707832601507,299,1,700
2,1.1132671311676696,299,1,700
2,1.2369634790751884,299,1,700
2,1.3606598269827073,299,1,700
2,1.484356174890226,299,1,700
2,1.608052522797745,299,1,700
2,1.7317488707052637,299,1,700
2,1.8554452186127826,299,1,700
2,1.9791415665203014,299,1,700
2,2.10283791442782,299,1,700
2,2.2265342623353392,299,1,700
2,2.350230610242858,299,1,700
2,2.473926958150377,299,1,700
2,2.5976233060578955,299,1,700
2,2.7213196539654145,299,1,700
2,2.845016001872933,299,1,700
2,2.968712349780452,299,1,700
2,3.0924086976879708,299,1,700
2,3.21610504559549,299,1,700
2,3.3398013935030084,299,1,700
2,3.4634977414105275,299,1,700
2,3.587194089318046,299,1,700
2,3.710890437225565,299,1,700
2,3.8345867851330837,299,1,700
2,3.9582831330406028,299,1,700
2,4.081979480948122,299,1,700
2,4.20567582885564,299,1,700
2,4.329372176763159,299,1,700
2,4.4530685246706785,299,1,700
2,4.576764872578197,299,1,700
2,4.700461220485716,299,1,700
2,4.824157568393234,299,1,700
2,4.947853916300754,299,1,700
2,5.071550264208272,299,1,700
2,5.195246612115791,299,1,700
2,5.31894296002331,299,1,700
2,5.442639307930829,299,1,700
2,5.566335655838348,299,1,700
2,5.690032003745866,299,1,700
2,5.813728351653385,299,1,700
2,5.937424699560904,299,1,700
2,6.061121047468423,299,1,700
2,6.1848173953759416,299,1,700
2,6.308513743283461,299,1,700
2,6.43221009119098,299,1,700
2,6.555906439098498,299,1,700
2,6.679602787006017,299,0,701
2,6.803299134913536,299,0,701
2,6.926995482821055,299,0,701
2,7.0506918307285735,299,0,701
2,7.174388178636092,299,0,701
2,7.298084526543612,299,0,701
2,7.42178087445113,299,0,701
2,7.545477222358649,299,0,701
2,7.669173570266167,299,0,701
2,7.792869918173687,299,0,701
2,7.9165662660812055,299,0,701
2,8.040262613988725,299,0,701
2,8.163958961896244,299,0,701
2,8.287655309803762,299,0,701
2,8.41135165771128,299,0,701
