rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"10000,0",1,0.001,1,0.0,0.1735195838003395,1,0,0.0
1,"10000,1",1,0.001,1,0.0,3.0414753408309783,1,0,0.0
2,"10000,2",1,0.001,1,0.0,0.8367470066207321,1,0,0.0
3,"10000,3",1,0.001,1,0.0,0.10593306378495945,1,0,0.0
4,"10000,4",1,0.001,1,0.0,2.6033215445576414,1,0,0.0
5,"10000,5",1,0.001,1,0.0,4.341997737196587,1,0,0.0
6,"10000,6",2,0.002,2,1.983102643204789,2.5929399599705043,3,1,1.0
7,"10000,7",3,0.003,2,0.05095431137863513,2.6640692087586473,5,2,2.0
8,"10000,8",2,0.002,2,3.3470761888964993,9.264387522028212,3,1,1.0
9,"10000,9",1,0.001,1,0.0,3.767936068938647,1,0,0.0
10,"10000,10",1,0.001,1,0.0,2.3858407409203957,1,0,0.0
11,"10000,11",4,0.004,3,11.048591614028679,24.1004842749476,7,2,2.0
12,"10000,12",1,0.001,1,0.0,0.396902839295867,1,0,0.0
13,"10000,13",2,0.002,2,8.223846669881928,10.49449635396913,3,1,1.0
14,"10000,14",1,0.001,1,0.0,2.3748039452841363,1,0,0.0
15,"10000,15",1,0.001,1,0.0,5.333683013076626,1,0,0.0
16,"10000,16",2,0.002,2,0.8275787541288712,1.5644656554868606,3,1,1.0
17,"10000,17",1,0.001,1,0.0,9.973475218074697,1,0,0.0
18,"10000,18",1,0.001,1,0.0,3.676734819326111,1,0,0.0
19,"10000,19",1,0.001,1,0.0,1.56591858287213,1,0,0.0
20,"10000,20",1,0.001,1,0.0,0.05548086717796789,1,0,0.0
21,"10000,21",1,0.001,1,0.0,0.3178959800329415,1,0,0.0
22,"10000,22",1,0.001,1,0.0,3.333341605300385,1,0,0.0
23,"10000,23",2,0.002,2,1.1019400687748637,4.572643075671062,3,1,1.0
24,"10000,24",1,0.001,1,0.0,7.2349288186505865,1,0,0.0
25,"10000,25",1,0.001,1,0.0,0.2542813559629621,1,0,0.0
26,"10000,26",1,0.001,1,0.0,7.760947869475837,1,0,0.0
27,"10000,27",1,0.001,1,0.0,0.2288560500006855,1,0,0.0
28,"10000,28",1,0.001,1,0.0,1.275545193894256,1,0,0.0
29,"10000,29",6,0.006,4,14.992960655774528,19.676611960736267,11,3,3.0
30,"10000,30",3,0.003,3,0.6669328252409112,9.472557697166403,5,1,1.0
31,"10000,31",1,0.001,1,0.0,2.6471760724156135,1,0,0.0
32,"10000,32",1,0.001,1,0.0,2.6303458079371316,1,0,0.0
33,"10000,33",2,0.002,2,4.166742076017575,14.094072272143547,3,1,1.0
34,"10000,34",1,0.001,1,0.0,0.9807712084863246,1,0,0.0
35,"10000,35",1,0.001,1,0.0,2.925465019155852,1,0,0.0
36,"10000,36",1,0.001,1,0.0,0.08820782187127409,1,0,0.0
37,"10000,37",1,0.001,1,0.0,5.395839188951815,1,0,0.0
38,"10000,38",2,0.002,2,8.069364222979711,11.413640397690003,3,1,1.0
39,"10000,39",6,0.006,4,16.834105497580776,23.350982239362562,11,1,1.0
40,"10000,40",1,0.001,1,0.0,0.5395151590912449,1,0,0.0
41,"10000,41",1,0.001,1,0.0,12.021928232125868,1,0,0.0
42,"10000,42",1,0.001,1,0.0,4.570917814732234,1,0,0.0
43,"10000,43",1,0.001,1,0.0,2.290531673291206,1,0,0.0
44,"10000,44",7,0.007,3,3.2985139392875578,17.66306453037961,13,2,2.0
45,"10000,45",4,0.004,3,11.332574567964471,18.36943954839333,7,2,2.0
46,"10000,46",1,0.001,1,0.0,6.828758456418425,1,0,0.0
47,"10000,47",1,0.001,1,0.0,1.2719905237969387,1,0,0.0
48,"10000,48",11,0.011,6,7.830325095854425,36.01958511710123,21,2,2.0
49,"10000,49",2,0.002,2,1.2965118753180194,2.9167346526133895,3,1,1.0
50,"10000,50",1,0.001,1,0.0,2.322458151079039,1,0,0.0
51,"10000,51",2,0.002,2,5.024425367981087,21.8524611889986,3,1,1.0
52,"10000,52",1,0.001,1,0.0,2.0480349155040805,1,0,0.0
53,"10000,53",1,0.001,1,0.0,1.7232652698008533,1,0,0.0
54,"10000,54",2,0.002,2,0.08723104896992565,7.324410970431898,3,1,1.0
55,"10000,55",1,0.001,1,0.0,6.550079780494326,1,0,0.0
56,"10000,56",1,0.001,1,0.0,3.035076132951973,1,0,0.0
57,"10000,57",1,0.001,1,0.0,3.465556584460472,1,0,0.0
58,"10000,58",1,0.001,1,0.0,1.5222092732040897,1,0,0.0
59,"10000,59",4,0.004,3,3.298689959214831,15.678417720653934,7,1,1.0
60,"10000,60",1,0.001,1,0.0,2.693848759508118,1,0,0.0
61,"10000,61",1,0.001,1,0.0,2.33782610601834,1,0,0.0
62,"10000,62",2,0.002,2,5.724808002433091,7.616332011762441,3,1,1.0
63,"10000,63",1,0.001,1,0.0,0.5350763969599949,1,0,0.0
64,"10000,64",1,0.001,1,0.0,7.863226181690208,1,0,0.0
65,"10000,65",1,0.001,1,0.0,0.8434737525992966,1,0,0.0
66,"10000,66",2,0.002,2,4.108885841040881,6.711567733099173,3,1,1.0
67,"10000,67",1,0.001,1,0.0,4.230717817975258,1,0,0.0
68,"10000,68",14,0.014,8,18.21249812773027,31.634078720780572,27,1,1.0
69,"10000,69",1,0.001,1,0.0,1.242662333433151,1,0,0.0
70,"10000,70",1,0.001,1,0.0,2.879203999489167,1,0,0.0
71,"10000,71",5,0.005,3,2.4026198010944464,15.215960593410262,9,3,3.0
72,"10000,72",1,0.001,1,0.0,1.3862884430456208,1,0,0.0
73,"10000,73",3,0.003,3,1.6117854339736921,3.5715868992348914,5,2,2.0
74,"10000,74",1,0.001,1,0.0,0.5412584983905817,1,0,0.0
75,"10000,75",1,0.001,1,0.0,1.3219848321507992,1,0,0.0
76,"10000,76",12,0.012,7,7.985088752798308,12.79750127623786,23,1,1.0
77,"10000,77",1,0.001,1,0.0,0.751008116938093,1,0,0.0
78,"10000,78",2,0.002,2,4.147666429757406,10.109067129761048,3,1,1.0
79,"10000,79",1,0.001,1,0.0,1.624204849027776,1,0,0.0
80,"10000,80",2,0.002,2,11.067153099467712,16.505752792593544,3,1,1.0
81,"10000,81",2,0.002,2,0.4004677704590193,7.94988970715186,3,1,1.0
82,"10000,82",1,0.001,1,0.0,3.8302201886718565,1,0,0.0
83,"10000,83",1,0.001,1,0.0,0.35109270152452166,1,0,0.0
84,"10000,84",1,0.001,1,0.0,0.48127571414308434,1,0,0.0
85,"10000,85",1,0.001,1,0.0,9.32006899252196,1,0,0.0
86,"10000,86",1,0.001,1,0.0,0.8443756106859508,1,0,0.0
87,"10000,87",1,0.001,1,0.0,5.548307974671437,1,0,0.0
88,"10000,88",1,0.001,1,0.0,6.846233932799376,1,0,0.0
89,"10000,89",1,0.001,1,0.0,1.6299399786111783,1,0,0.0
90,"10000,90",1,0.001,1,0.0,1.1922771500793088,1,0,0.0
91,"10000,91",1,0.001,1,0.0,0.5312664999163881,1,0,0.0
92,"10000,92",1,0.001,1,0.0,9.78877900993889,1,0,0.0
93,"10000,93",2,0.002,2,0.3721673505575098,2.8594476543133744,3,1,1.0
94,"10000,94",7,0.007,3,4.897884749901238,20.37282196246486,13,3,3.0
95,"10000,95",3,0.003,2,0.3414079793750812,9.624036388437789,5,2,2.0
96,"10000,96",1,0.001,1,0.0,7.615663877798616,1,0,0.0
97,"10000,97",5,0.005,4,16.742676797306576,20.40909423591739,9,1,1.0
98,"10000,98",1,0.001,1,0.0,0.44526192483152527,1,0,0.0
