rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
0,"10010,0",1,0.001,1,0.0,1.524388797705245,1,0,0.0
1,"10010,1",932,0.932,283,21.133817437259648,55.576705426681336,1863,2,2.0
2,"10010,2",942,0.942,311,17.914478818283172,57.11131981989351,1883,1,1.0
3,"10010,3",942,0.942,326,23.09399578827448,58.43795018620182,1883,2,2.0
4,"10010,4",937,0.937,319,20.846554771730688,57.07309457335957,1873,2,2.0
5,"10010,5",932,0.932,331,15.83681261013952,68.29517021324146,1863,4,4.0
6,"10010,6",1,0.001,1,0.0,1.0359967772063607,1,0,0.0
7,"10010,7",937,0.937,305,19.814726754742264,55.87044108882459,1873,2,2.0
8,"10010,8",934,0.934,301,16.912626638203314,66.75357911127449,1867,5,5.0
9,"10010,9",1,0.001,1,0.0,0.635530259911521,1,0,0.0
10,"10010,10",3,0.003,2,0.8488502854883856,3.6590043669601,5,2,2.0
11,"10010,11",947,0.947,294,13.560726233090154,73.17490034230099,1893,2,2.0
12,"10010,12",1,0.001,1,0.0,3.1482992410548727,1,0,0.0
13,"10010,13",1,0.001,1,0.0,3.196885420218626,1,0,0.0
14,"10010,14",943,0.943,307,21.52068619477508,60.96626851620191,1885,6,6.0
15,"10010,15",1,0.001,1,0.0,1.3014977965216052,1,0,0.0
16,"10010,16",946,0.946,343,12.538437898136895,68.79311448824002,1891,7,7.0
17,"10010,17",947,0.947,350,20.338923356123015,57.8323665247633,1893,10,10.0
18,"10010,18",941,0.941,328,17.853892267021003,61.257676046692765,1881,5,5.0
19,"10010,19",1,0.001,1,0.0,0.8321516923022797,1,0,0.0
20,"10010,20",1,0.001,1,0.0,1.629794610690038,1,0,0.0
21,"10010,21",948,0.948,327,22.531030350792037,70.65225674480415,1895,1,1.0
22,"10010,22",939,0.939,347,22.666585374199204,54.392736408132365,1877,9,9.0
23,"10010,23",950,0.95,323,15.35106756457701,60.50761158279049,1899,1,1.0
24,"10010,24",938,0.938,311,17.89727220417985,49.16288558360137,1875,2,2.0
25,"10010,25",1,0.001,1,0.0,0.5488070715861378,1,0,0.0
26,"10010,26",3,0.003,3,2.7963738710617756,7.187593700888925,5,1,1.0
27,"10010,27",6,0.006,5,3.3608462815041182,5.674364314296985,11,2,2.0
28,"10010,28",948,0.948,293,16.4202637183024,53.36115254014105,1895,6,6.0
29,"10010,29",939,0.939,272,17.273167559420873,52.42989099842307,1877,2,2.0
30,"10010,30",948,0.948,300,15.195395200672882,49.44268990668465,1895,6,6.0
31,"10010,31",936,0.936,315,16.630613177074387,55.52107672915151,1871,6,6.0
32,"10010,32",949,0.949,307,19.519951290451594,62.21084067491469,1897,1,1.0
33,"10010,33",936,0.936,284,28.534017016874692,59.99546613168814,1871,6,6.0
34,"10010,34",934,0.934,269,29.140689225398056,76.62496521672873,1867,4,4.0
35,"10010,35",936,0.936,305,25.766647811933737,56.9818855691958,1871,6,6.0
36,"10010,36",942,0.942,325,15.195852554693733,67.52600103875334,1883,1,1.0
37,"10010,37",938,0.938,304,19.6771306674984,129.4351174556779,1875,3,3.0
38,"10010,38",937,0.937,330,19.62996119324337,57.15473291123824,1873,1,1.0
39,"10010,39",937,0.937,316,17.398909960665183,58.023607003865585,1873,2,2.0
40,"10010,40",947,0.947,317,16.696418223219492,58.08920299080364,1893,5,5.0
41,"10010,41",1,0.001,1,0.0,0.5196295214578746,1,0,0.0
42,"10010,42",1,0.001,1,0.0,0.024396490624197676,1,0,0.0
43,"10010,43",1,0.001,1,0.0,3.377443834778468,1,0,0.0
44,"10010,44",951,0.951,338,17.885089859960974,51.80214592196571,1901,3,3.0
45,"10010,45",942,0.942,308,18.719272350002875,54.25595572173579,1883,2,2.0
